model,array_dim,array_m,array_n,pe_count,batch_size,frequency,max_seq_len,cycle_count,llama_cycle_count,runtime_ms,runtime_ms_per_sequence,throughput_tokens_per_s,total_data_moved,window_cycle_count,average_bandwidth,peak_bandwidth,peak_phase
llama_3_1_8b,64x256,64,256,16384,512,1000,131072,1722672342051479.8,2290127482517023.5,2290127482.5170226,4472905.23929106,28.845681519613382,5.910203172734894e+17,1722672342051479.8,343.08341920069415,920.526655211444,prefill
llama_3_1_8b,64x512,64,512,32768,32,1000,131072,90062738722009.27,148402583407201.97,148402583.40720195,4637580.731475061,27.821402466229788,3.806052476570829e+16,90062738722009.27,422.6001263762054,1692.6358804685772,prefill
llama_3_1_8b,64x512,64,512,32768,64,1000,131072,178234039278002.53,289240866276547.94,289240866.27654797,4519388.535571062,28.548994843988726,7.42699222171648e+16,178234039278002.53,416.6988669393362,1698.2036619830722,prefill
llama_3_1_8b,64x512,64,512,32768,128,1000,131072,356468078556005.06,571280499358087.9,571280499.3580878,4463128.901235061,28.9088670426471,1.4668870329040896e+17,356468078556005.06,411.5058601730099,1700.796160250759,prefill
llama_3_1_8b,64x512,64,512,32768,256,1000,131072,712934984345290.1,1136402989589263.8,1136402989.589264,4439074.178083062,29.065520156664018,2.9370824626221875e+17,712934984345290.1,411.97059018213275,1716.0180957906484,prefill
llama_3_1_8b,64x512,64,512,32768,512,1000,131072,1425868795923860.2,2283627049514527.5,2283627049.514528,4460209.081083062,28.927791871288104,5.910203172734894e+17,1425868795923860.2,414.4983879043028,1723.7712887770588,prefill
llama_3_1_8b,128x32,128,32,4096,32,1000,131072,593947557017852.5,593947557017852.5,593947557.0178524,18560861.15680789,6.951401603081096,3.802079906444083e+16,593947557017852.5,64.01373086765305,96.66273491396399,prefill
llama_3_1_8b,128x32,128,32,4096,64,1000,131072,1157598807945721.0,1157598807945721.0,1157598807.9457211,18087481.374151893,7.133331464511312,7.414706138932838e+16,1157598807945721.0,64.0524686794642,109.92770506484213,prefill
llama_3_1_8b,128x32,128,32,4096,128,1000,131072,2284901309801458.0,2284901309801458.0,2284901309.8014574,17850791.482823886,7.227914802777652,1.463995860391035e+17,2284901309801458.0,64.07260804267499,117.99004765318602,prefill
llama_3_1_8b,128x32,128,32,4096,256,1000,131072,4569802619602916.0,4569802619602916.0,4569802619.602915,17850791.482823886,7.227914802777652,2.919783222728458e+17,4569802619602916.0,63.89298325935502,118.08468631833453,prefill
llama_3_1_8b,128x32,128,32,4096,512,1000,131072,9139605239205832.0,9139605239205832.0,9139605239.20583,17850791.482823886,7.227914802777652,5.847463043971154e+17,9139605239205832.0,63.97938303601457,118.1320056509088,prefill
llama_3_1_8b,128x64,128,64,8192,32,1000,131072,297046057727039.75,297046057727039.75,297046057.7270398,9282689.303969994,13.899420283820055,3.802079906444083e+16,297046057727039.75,127.99630924366193,193.32546982792798,prefill
llama_3_1_8b,128x64,128,64,8192,64,1000,131072,578943962409087.5,578943962409087.5,578943962.4090877,9045999.412641995,14.263100638685202,7.414706138932838e+16,578943962409087.5,128.07295041266076,219.85541012968426,prefill
llama_3_1_8b,128x64,128,64,8192,128,1000,131072,1142739771773183.0,1142739771773183.0,1142739771.773183,8927654.466977993,14.452172233730566,1.463995860391035e+17,1142739771773183.0,128.1127949296243,235.98009530637205,prefill
llama_3_1_8b,128x64,128,64,8192,256,1000,131072,2285479543546366.0,2285479543546366.0,2285479543.546366,8927654.466977993,14.452172233730566,2.919783222728458e+17,2285479543546366.0,127.75363625429115,236.16937263666907,prefill
llama_3_1_8b,128x64,128,64,8192,512,1000,131072,4570959087092732.0,4570959087092732.0,4570959087.092732,8927654.466977993,14.452172233730566,5.847463043971154e+17,4570959087092732.0,127.92639208876221,236.2640113018176,prefill
llama_3_1_8b,128x128,128,128,16384,32,1000,131072,148595022774139.84,148595022774139.84,148595022.77413985,4643594.46169187,27.785372100084455,3.802079906444083e+16,148595022774139.84,255.86859071471963,386.65093965585595,prefill
llama_3_1_8b,128x128,128,128,16384,64,1000,131072,289615969025783.7,289615969025783.7,289615969.0257838,4525249.5160278715,28.51201896006243,7.414706138932838e+16,289615969025783.7,256.0185532543175,439.7108202593685,prefill
llama_3_1_8b,128x128,128,128,16384,128,1000,131072,571657861529071.4,571657861529071.4,571657861.5290713,4466077.04319587,28.889783752514937,1.463995860391035e+17,571657861529071.4,256.09651487607226,471.9601906127441,prefill
llama_3_1_8b,128x128,128,128,16384,256,1000,131072,1143315723058142.8,1143315723058142.8,1143315723.0581427,4466077.04319587,28.889783752514937,2.919783222728458e+17,1143315723058142.8,255.3785593815344,472.33874527333813,prefill
llama_3_1_8b,128x128,128,128,16384,512,1000,131072,2286631446116285.5,2286631446116285.5,2286631446.1162853,4466077.04319587,28.889783752514937,5.847463043971154e+17,2286631446116285.5,255.72389699716325,472.5280226036352,prefill
llama_3_1_8b,128x256,128,256,32768,32,1000,131072,109614800517125.44,148443550609341.94,148443550.60934192,4638860.956541935,27.813724362236904,3.802079906444083e+16,109614800517125.44,346.85826079207925,850.8735562818327,prefill
llama_3_1_8b,128x256,128,256,32768,64,1000,131072,215444907978762.88,289322600796027.9,289322600.79602784,4520665.637437935,28.54092966564183,7.414706138932838e+16,215444907978762.88,344.157873513712,912.5924912074687,prefill
llama_3_1_8b,128x256,128,256,32768,128,1000,131072,427107468107797.75,571080701169399.8,571080701.1693996,4461567.9778859345,28.918981093533983,1.463995860391035e+17,427107468107797.75,342.7699044638425,913.8533431060528,prefill
llama_3_1_8b,128x256,128,256,32768,256,1000,131072,854214936215595.5,1135044526427631.5,1135044526.4276316,4433767.681357936,29.100306843430197,2.919783222728458e+17,854214936215595.5,341.80896387317836,914.5863359495448,prefill
llama_3_1_8b,128x256,128,256,32768,512,1000,131072,1708427527225431.0,2272504940743647.0,2272504940.7436476,4438486.212389937,29.069370462350957,5.847463043971154e+17,1708427527225431.0,342.2716475113063,922.979558826017,prefill
llama_3_1_8b,128x512,128,512,65536,32,1000,131072,90125700362805.22,148443349282749.94,148443349.28274992,4638854.665085935,27.81376208465669,3.802079906444083e+16,90125700362805.22,421.86411768659025,1698.2157355710103,prefill
llama_3_1_8b,128x512,128,512,65536,64,1000,131072,178359962559594.44,289322198142843.9,289322198.14284384,4520659.345981935,28.540969386397023,7.414706138932838e+16,178359962559594.44,415.7158384946063,1702.9213003776624,prefill
llama_3_1_8b,128x512,128,512,65536,128,1000,131072,354828486953172.9,571079895863031.8,571079895.8630316,4461561.686429935,28.919021873536572,1.463995860391035e+17,354828486953172.9,412.5925381476601,1705.2740827809885,prefill
llama_3_1_8b,128x512,128,512,65536,256,1000,131072,709656387522985.8,1135042915814895.5,1135042915.8148956,4433761.389901936,29.100348136428174,2.919783222728458e+17,709656387522985.8,411.43619279180893,1720.6047743078177,prefill
llama_3_1_8b,128x512,128,512,65536,512,1000,131072,1419312188662611.5,2269254724242399.0,2269254724.2423983,4432138.133285934,29.11100604717461,5.847463043971154e+17,1419312188662611.5,411.9927307522877,1728.3645776307826,prefill
llama_3_1_8b,256x32,256,32,8192,32,1000,131072,875981227767365.6,875981227767365.6,875981227.7673656,27374413.367730174,4.713306483202945,3.800100028966502e+16,875981227767365.6,43.381066951079625,107.94673375237666,prefill
llama_3_1_8b,256x32,256,32,8192,64,1000,131072,1721694291913867.2,1721694291913867.2,1721694291.9138672,26901473.311154176,4.796168540943915,7.408576640109773e+16,1721694291913867.2,43.030732429705985,115.7104812416279,prefill
llama_3_1_8b,256x32,256,32,8192,128,1000,131072,3413129801029910.5,3413129801029910.5,3413129801.02991,26665076.570546173,4.838688524244401,1.46255312453632e+17,3413129801029910.5,42.850791203281965,115.88858710973118,prefill
llama_3_1_8b,256x32,256,32,8192,256,1000,131072,6796000819261997.0,6796000819261997.0,6796000819.261998,26546878.20024218,4.860232492377313,2.911139238028247e+17,6796000819261997.0,42.8360636711103,115.97764004378283,prefill
llama_3_1_8b,256x32,256,32,8192,512,1000,131072,1.3591992257700954e+16,1.3591992257700954e+16,13591992257.700956,26546859.87832218,4.860235846777469,5.816104115377275e+17,1.3591992257700954e+16,42.790666777212046,117.0270760180443,prefill
llama_3_1_8b,256x64,256,64,16384,32,1000,131072,438135172319909.94,438135172319909.94,438135172.3199099,13691724.134997183,9.423502747196311,3.800100028966502e+16,438135172319909.94,86.73350758043709,215.89346750475332,prefill
llama_3_1_8b,256x64,256,64,16384,64,1000,131072,861136262829387.9,861136262829387.9,861136262.8293879,13455254.106709186,9.589116561958114,7.408576640109773e+16,861136262829387.9,86.0325706847813,231.4209624832558,prefill
llama_3_1_8b,256x64,256,64,16384,128,1000,131072,1707143134259863.8,1707143134259863.8,1707143134.2598634,13337055.736405183,9.674099182761354,1.46255312453632e+17,1707143134259863.8,85.67255405742024,231.77717421946235,prefill
llama_3_1_8b,256x64,256,64,16384,256,1000,131072,3399156877120815.5,3399156877120815.5,3399156877.120816,13277956.551253188,9.71715787003555,2.911139238028247e+17,3399156877120815.5,85.6429798113368,231.95528008756565,prefill
llama_3_1_8b,256x64,256,64,16384,512,1000,131072,6798309063830111.0,6798309063830111.0,6798309063.830112,13277947.390293188,9.717164574271674,5.816104115377275e+17,6798309063830111.0,85.55221689348336,234.0541520360886,prefill
llama_3_1_8b,256x128,256,128,32768,32,1000,131072,219211573981194.88,219211573981194.88,219211573.98119488,6850361.68691234,18.834625950699973,3.800100028966502e+16,219211573981194.88,173.35307438157872,431.78693500950664,prefill
llama_3_1_8b,256x128,256,128,32768,64,1000,131072,430856107057173.75,430856107057173.75,430856107.0571738,6732126.67276834,19.165414774785216,7.408576640109773e+16,430856107057173.75,171.9501364553403,462.8419249665116,prefill
llama_3_1_8b,256x128,256,128,32768,128,1000,131072,854147518414891.5,854147518414891.5,854147518.4148915,6673027.48761634,19.335151884124553,1.46255312453632e+17,854147518414891.5,171.22957018601358,463.5543484389247,prefill
llama_3_1_8b,256x128,256,128,32768,256,1000,131072,1700730341130327.0,1700730341130327.0,1700730341.1303275,6643477.895040342,19.421152901904332,2.911139238028247e+17,1700730341130327.0,171.16994785272468,463.9105601751313,prefill
llama_3_1_8b,256x128,256,128,32768,512,1000,131072,3401458337054894.0,3401458337054894.0,3401458337.054895,6643473.314560342,19.42116629221964,5.816104115377275e+17,3401458337054894.0,170.98854488434125,468.1083040721772,prefill
llama_3_1_8b,256x256,256,256,65536,32,1000,131072,145068019671326.06,148857073283358.06,148857073.283358,4651783.540104938,27.736458261144584,3.800100028966502e+16,145068019671326.06,261.95298161346756,838.5992099215216,prefill
llama_3_1_8b,256x256,256,256,65536,64,1000,131072,286352518890044.1,290149546201660.1,290149546.20166004,4533586.659400938,28.459586127564844,7.408576640109773e+16,286352518890044.1,258.72224448476305,897.1079453066561,prefill
llama_3_1_8b,256x256,256,256,65536,128,1000,131072,568922689930360.2,572734492038264.2,572734492.038264,4474488.219048938,28.835476524603372,1.46255312453632e+17,568922689930360.2,257.07414213262365,898.4888071582938,prefill
llama_3_1_8b,256x256,256,256,65536,256,1000,131072,1134063032010992.5,1137904383711472.5,1137904383.7114725,4444938.9988729395,29.027170009018203,2.911139238028247e+17,1134063032010992.5,256.69995016644094,899.1792380841125,prefill
llama_3_1_8b,256x256,256,256,65536,512,1000,131072,2268124891419105.0,2269985516249569.0,2269985516.2495685,4433565.461424938,29.10163414132425,5.816104115377275e+17,2268124891419105.0,256.42785974357406,907.0699061765835,prefill
llama_3_1_8b,256x512,256,512,131072,32,1000,131072,107994120557949.62,148570769817743.03,148570769.817743,4642836.556804469,27.789907833586007,3.800100028966502e+16,107994120557949.64,351.8802699011164,1661.8275868099886,prefill
llama_3_1_8b,256x512,256,512,131072,64,1000,131072,214096802949883.25,289576939270430.06,289576939.27043,4524639.676100469,28.515861866640062,7.408576640109773e+16,214096802949883.28,346.03863943937574,1665.4784229912236,prefill
llama_3_1_8b,256x512,256,512,131072,128,1000,131072,426302167733750.5,571589278175804.1,571589278.175804,4465541.235748469,28.89325015456369,1.46255312453632e+17,426302167733750.56,343.07897900480907,1668.0419892053742,prefill
llama_3_1_8b,256x512,256,512,131072,256,1000,131072,850712604109805.0,1135613955986552.2,1135613955.9865525,4435992.015572471,29.08571511108757,2.911139238028247e+17,850712604109805.1,342.200083079114,1682.4883047494477,prefill
llama_3_1_8b,256x512,256,512,131072,512,1000,131072,1701424915027930.0,2265404660799728.5,2265404660.799728,4424618.478124469,29.16048030760189,5.816104115377275e+17,1701424915027930.0,341.83724853246315,1689.6105164914147,prefill
llama_3_1_8b,512x32,512,32,16384,32,1000,131072,1440168450133895.8,1440168450133895.8,1440168450.1338959,45005264.066684246,2.866864636297329,3.799118546416435e+16,1440168450133895.8,26.379681807799795,113.24511947113773,prefill
llama_3_1_8b,512x32,512,32,16384,64,1000,131072,2850078117469967.5,2850078117469967.5,2850078117.469967,44532470.58546823,2.8973016386407924,7.405530208062669e+16,2850078117469967.5,25.983604318314637,113.56136286534802,prefill
llama_3_1_8b,512x32,512,32,16384,128,1000,131072,5669897452142111.0,5669897452142111.0,5669897452.142113,44296073.844860256,2.91276379147925,1.4618353531355136e+17,5669897452142111.0,25.782394928205026,113.71948456245319,prefill
llama_3_1_8b,512x32,512,32,16384,256,1000,131072,1.1309533776280638e+16,1.1309533776280638e+16,11309533776.280638,44177866.31359624,2.920557527249599,2.9068243026365645e+17,1.1309533776280638e+16,25.702423814613965,114.68132363568859,prefill
llama_3_1_8b,512x32,512,32,16384,512,1000,131072,2.2588806424557692e+16,2.2588806424557692e+16,22588806424.557693,44118762.547964245,2.9244700564692856,5.800438836347535e+17,2.2588806424557692e+16,25.678376835535314,115.168169256355,prefill
llama_3_1_8b,512x64,512,64,32768,32,1000,131072,720373341939402.1,720373341939402.1,720373341.9394022,22511666.93560632,5.731428079895982,3.799118546416435e+16,720373341939402.1,52.7381890088878,226.49023894227545,prefill
llama_3_1_8b,512x64,512,64,32768,64,1000,131072,1425617292479892.2,1425617292479892.2,1425617292.4798923,22275270.194998316,5.7922529724901395,7.405530208062669e+16,1425617292479892.2,51.94613061392226,227.12272573069603,prefill
llama_3_1_8b,512x64,512,64,32768,128,1000,131072,2836105193560872.5,2836105193560872.5,2836105193.5608735,22157071.824694324,5.823152130427324,1.4618353531355136e+17,2836105193560872.5,51.54376348431934,227.43896912490638,prefill
llama_3_1_8b,512x64,512,64,32768,256,1000,131072,5657079823119953.0,5657079823119953.0,5657079823.119952,22097968.059062313,5.838726875482455,2.9068243026365645e+17,5657079823119953.0,51.383830412939325,229.36264727137717,prefill
llama_3_1_8b,512x64,512,64,32768,512,1000,131072,1.1299029082238114e+16,1.1299029082238114e+16,11299029082.238113,22068416.176246315,5.846545532292299,5.800438836347535e+17,1.1299029082238114e+16,51.33572800043261,230.33633851271,prefill
llama_3_1_8b,512x128,512,128,65536,32,1000,131072,360474646612180.9,360474646612180.9,360474646.61218095,11264832.706630655,11.453698724176746,3.799118546416435e+16,360474646612180.9,105.39211514932819,452.9804778845509,prefill
llama_3_1_8b,512x128,512,128,65536,64,1000,131072,713384597524905.8,713384597524905.8,713384597.5249057,11146634.336326651,11.575153190368274,7.405530208062669e+16,713384597524905.8,103.80838377722512,454.24545146139207,prefill
llama_3_1_8b,512x128,512,128,65536,128,1000,131072,1419204499350355.5,1419204499350355.5,1419204499.350356,11087535.151174657,11.636851495016968,1.4618353531355136e+17,1419204499350355.5,103.0038555968976,454.87793824981276,prefill
llama_3_1_8b,512x128,512,128,65536,256,1000,131072,2830843716699815.0,2830843716699815.0,2830843716.6998153,11057983.268358653,11.66795037293913,2.9068243026365645e+17,2830843716699815.0,102.6840261611237,458.72529454275434,prefill
llama_3_1_8b,512x128,512,128,65536,512,1000,131072,5654122151398734.0,5654122151398734.0,5654122151.398735,11043207.326950654,11.683562227897356,5.800438836347535e+17,5654122151398734.0,102.5877878303815,460.67267702542,prefill
llama_3_1_8b,512x256,512,256,131072,32,1000,131072,215983028194043.25,219769024379643.25,219769024.37964323,6867782.011863851,18.786851384787052,3.799118546416435e+16,215983028194043.25,175.89893882788024,873.5067876389932,prefill
llama_3_1_8b,512x256,512,256,131072,64,1000,131072,428183708538358.5,431973398423030.5,431973398.4230305,6749584.3503598515,19.1158437768277,7.405530208062669e+16,428183708538358.5,172.95217123841718,875.9461046945869,prefill
llama_3_1_8b,512x256,512,256,131072,128,1000,131072,852585069226989.0,856382146509805.0,856382146.5098048,6690485.51960785,19.28469908826026,1.4618353531355136e+17,852585069226989.0,171.45917819800806,877.1657632223838,prefill
llama_3_1_8b,512x256,512,256,131072,256,1000,131072,1701387497453530.0,1705199642683354.0,1705199642.6833541,6660936.104231852,19.370250364363645,2.9068243026365645e+17,1701387497453530.0,170.85022118636783,884.3256513090088,prefill
llama_3_1_8b,512x256,512,256,131072,512,1000,131072,3398992353906612.0,3402834635030452.0,3402834635.0304513,6646161.39654385,19.4133112787624,5.800438836347535e+17,3398992353906612.0,170.65171769747687,887.9481098216003,prefill
llama_3_1_8b,512x512,512,512,262144,32,1000,131072,143733229220794.4,149412040303546.4,149412040.30354637,4669126.259485824,27.633435642883736,3.799118546416435e+16,143733229220794.4,264.3173445007943,1587.5910540287073,prefill
llama_3_1_8b,512x512,512,512,262144,64,1000,131072,285575020275572.8,291259430270836.8,291259430.2708368,4550928.597981825,28.351136965149834,7.405530208062669e+16,285575020275572.8,259.3199573588935,1592.0244917423026,prefill
llama_3_1_8b,512x512,512,512,262144,128,1000,131072,569258602385129.6,574954210205417.6,574954210.2054174,4491829.767229823,28.724151779147004,1.4618353531355136e+17,569258602385129.6,256.7963570529435,1594.2412105991004,prefill
llama_3_1_8b,512x512,512,512,262144,256,1000,131072,1136625620008403.2,1142343770074579.2,1142343770.0745792,4462280.351853825,28.914364366729632,2.9068243026365645e+17,1136625620008403.2,255.74157853445834,1606.1000622362214,prefill
llama_3_1_8b,512x512,512,512,262144,512,1000,131072,2271359655254950.5,2277122889812902.5,2277122889.8129015,4447505.644165823,29.010418495871253,5.800438836347535e+17,2271359655254950.5,255.3729799209831,1612.093418313603,prefill
llama_3_1_8b,32x32,32,32,1024,32,2000,131072,593870997713929.5,593870997713929.5,296935498.8569647,9279234.339280147,13.904595495969474,3.814001978376192e+16,593870997713929.5,128.4454702471736,237.4244971639066,prefill
llama_3_1_8b,32x32,32,32,1024,64,2000,131072,1187982144497683.0,1187982144497683.0,593991072.2488414,9281110.503888147,13.901784699788653,7.451570346550886e+16,1187982144497683.0,125.4491977183992,193.1494528586155,prefill
llama_3_1_8b,32x32,32,32,1024,128,2000,131072,2375964288995366.0,2375964288995366.0,1187982144.4976828,9281110.503888147,13.901784699788653,1.4726707082900275e+17,2375964288995366.0,123.96404399770839,193.46913904527793,prefill
llama_3_1_8b,32x32,32,32,1024,256,2000,131072,4751328205316172.0,4751328205316172.0,2375664102.658086,9279937.901008148,13.90354131421323,2.9716838799323955e+17,4751328205316172.0,125.0885542534163,219.58593079635344,prefill
llama_3_1_8b,32x32,32,32,1024,512,2000,131072,9502056037957784.0,9502056037957784.0,4751028018.978891,9279351.599568147,13.90441978790896,6.0356891672209e+17,9502056037957784.0,127.03964580108101,235.45950759378522,prefill
llama_3_1_8b,32x64,32,64,2048,32,2000,131072,297067815342534.3,297067815342534.3,148533907.67126715,4641684.6147270985,27.796804546055053,3.814001978376192e+16,297067815342534.3,256.77651912432543,385.02016097058123,prefill
llama_3_1_8b,32x64,32,64,2048,64,2000,131072,594135630685068.6,594135630685068.6,297067815.3425343,4641684.6147270985,27.796804546055053,7.451570346550886e+16,594135630685068.6,250.83734964552946,386.298905717231,prefill
llama_3_1_8b,32x64,32,64,2048,128,2000,131072,1188121168201497.2,1188121168201497.2,594060584.1007487,4641098.313287099,27.800316065405134,1.4726707082900275e+17,1188121168201497.2,247.89907758638174,438.8216644996422,prefill
llama_3_1_8b,32x64,32,64,2048,256,2000,131072,2376092243234354.5,2376092243234354.5,1188046121.6171772,4640805.162567099,27.802072157804044,2.9716838799323955e+17,2376092243234354.5,250.1320298817454,470.7313338273361,prefill
llama_3_1_8b,32x64,32,64,2048,512,2000,131072,4752184486468709.0,4752184486468709.0,2376092243.2343545,4640805.162567099,27.802072157804044,6.0356891672209e+17,4752184486468709.0,254.0174601557166,470.91901518757044,prefill
llama_3_1_8b,32x128,32,128,4096,32,2000,131072,148605901581887.12,296784911704064.0,148392455.85203198,4637264.245375999,27.82330123383738,3.814001978376192e+16,148605901581887.12,513.3042413224136,770.0403219411625,prefill
llama_3_1_8b,32x128,32,128,4096,64,2000,131072,297174279871614.25,578829927882752.0,289414963.9413761,4522108.811584001,28.531821186939897,7.451570346550886e+16,297174279871614.25,501.49497121824453,876.193121227223,prefill
llama_3_1_8b,32x128,32,128,4096,128,2000,131072,594311036451068.5,1158332618153984.0,579166309.076992,4524736.789664,28.515249836130497,1.4726707082900275e+17,594311036451068.5,495.58921775509623,940.7119422137345,prefill
llama_3_1_8b,32x128,32,128,4096,256,2000,131072,1188622072902137.0,2317337998696448.0,1158668999.3482242,4526050.778704001,28.50697137714063,2.9716838799323955e+17,1188622072902137.0,500.0216549364154,941.4626676546721,prefill
llama_3_1_8b,32x128,32,128,4096,512,2000,131072,2377244145804274.0,4653004296593408.0,2326502148.2967043,4543949.508392001,28.394681710637805,6.0356891672209e+17,2377244145804274.0,507.78875008472414,941.8380303751409,prefill
llama_3_1_8b,32x256,32,256,8192,32,2000,131072,109560748156616.7,296782764220416.0,148391382.11020797,4637230.690943999,27.82350255982944,3.814001978376192e+16,109560748156616.7,696.2351102101073,1694.569649290547,prefill
llama_3_1_8b,32x256,32,256,8192,64,2000,131072,219112115490193.4,578825632915456.0,289412816.4577281,4522075.257152001,28.53203289705072,7.451570346550886e+16,219112115490193.4,680.1605041218626,1818.484391191332,prefill
llama_3_1_8b,32x256,32,256,8192,128,2000,131072,438224230980386.8,1144253715357696.0,572126857.6788478,4469741.075615998,28.866101596772815,1.4726707082900275e+17,438224230980386.8,672.108297158921,1821.494207330706,prefill
llama_3_1_8b,32x256,32,256,8192,256,2000,131072,876448461960773.6,2291683085295616.0,1145841542.6478076,4475943.525967998,28.826100966521103,2.9716838799323955e+17,876448461960773.6,678.1194808156092,1822.9478319532932,prefill
llama_3_1_8b,32x256,32,256,8192,512,2000,131072,1752887543098507.2,4626993974648832.0,2313496987.324415,4518548.803367998,28.554300421371828,6.0356891672209e+17,1752887543098507.2,688.6567470896463,1839.6734334852224,prefill
llama_3_1_8b,32x512,32,512,16384,32,2000,131072,90044663652600.48,296781958914048.0,148390979.45702398,4637218.108031999,27.823578057827607,3.814001978376192e+16,90044663652600.48,847.1355933075428,3382.106333191846,prefill
llama_3_1_8b,32x512,32,512,16384,64,2000,131072,180089327305200.97,578824022302720.0,289412011.1513601,4522062.6742400015,28.532112289152284,7.451570346550886e+16,180089327305200.97,827.5415826194476,3393.339123431395,prefill
llama_3_1_8b,32x512,32,512,16384,128,2000,131072,360178654610401.94,1144250494132224.0,572125247.0661118,4469728.492703998,28.86618285889349,1.4726707082900275e+17,360178654610401.94,817.7445772754002,3398.9555185511695,prefill
llama_3_1_8b,32x512,32,512,16384,256,2000,131072,720354963687363.9,2285182652293120.0,1142591326.1465602,4463247.367760001,28.908099723980595,2.9716838799323955e+17,720354963687363.9,825.0609851345773,3429.498801462476,prefill
llama_3_1_8b,32x512,32,512,16384,512,2000,131072,1440707581841287.8,4613993108643840.0,2306996554.3219204,4505852.645160001,28.634757982729905,6.0356891672209e+17,1440707581841287.8,837.8784485200006,3444.9586303824335,prefill
llama_3_1_8b,64x32,64,32,2048,32,2000,131072,593818264478604.6,593818264478604.6,296909132.23930234,9278410.382478198,13.905830274941838,3.806052476570829e+16,593818264478604.6,128.18913476542153,192.69025718288265,prefill
llama_3_1_8b,64x32,64,32,2048,64,2000,131072,1157377746159385.2,1157377746159385.2,578688873.0796927,9042013.641870199,14.269387894145382,7.42699222171648e+16,1157377746159385.2,128.34171464523203,193.324095366479,prefill
llama_3_1_8b,64x32,64,32,2048,128,2000,131072,2314605399150130.5,2314605399150130.5,1157302699.5750654,9041427.340430198,14.27031320851835,1.4668870329040896e+17,2314605399150130.5,126.75050645286636,219.58104421854102,prefill
llama_3_1_8b,64x32,64,32,2048,256,2000,131072,4629060705131621.0,4629060705131621.0,2314530352.5658107,9041134.189710198,14.270775910708577,2.9370824626221875e+17,4629060705131621.0,126.89755653306669,235.53980737911496,prefill
llama_3_1_8b,64x32,64,32,2048,512,2000,131072,9258121410263242.0,9258121410263242.0,4629060705.131621,9041134.189710198,14.270775910708577,5.910203172734894e+17,9258121410263242.0,127.67607834961078,235.63611782164898,prefill
llama_3_1_8b,64x64,64,64,4096,32,2000,131072,296981411457415.9,296981411457415.9,148490705.72870794,4640334.554022123,27.804891758971408,3.806052476570829e+16,296981411457415.9,256.3158722893051,385.3805143657653,prefill
llama_3_1_8b,64x64,64,64,4096,64,2000,131072,578833431515919.8,578833431515919.8,289416715.7579599,4522136.1837181235,28.53164848607363,7.42699222171648e+16,578833431515919.8,256.61932491583167,386.648190732958,prefill
llama_3_1_8b,64x64,64,64,4096,128,2000,131072,1157591816447519.5,1157591816447519.5,578795908.2237598,4521843.032998123,28.533498190549324,1.4668870329040896e+17,1157591816447519.5,253.43769920657388,439.16208843708205,prefill
llama_3_1_8b,64x64,64,64,4096,256,2000,131072,2315108586310719.0,2315108586310719.0,1157554293.1553595,4521696.457638123,28.534423132727223,2.9370824626221875e+17,2315108586310719.0,253.73172385858805,471.0796147582299,prefill
llama_3_1_8b,64x64,64,64,4096,512,2000,131072,4630217172621438.0,4630217172621438.0,2315108586.310719,4521696.457638123,28.534423132727223,5.910203172734894e+17,4630217172621438.0,255.28837859623678,471.27223564329796,prefill
llama_3_1_8b,64x128,64,128,8192,32,2000,131072,148562699639327.88,296661341741056.0,148330670.87052798,4635333.464703999,27.834890624905483,3.806052476570829e+16,148562699639327.88,512.3833217639351,770.7610287315306,prefill
llama_3_1_8b,64x128,64,128,8192,64,2000,131072,289541941933119.75,578194082406400.0,289097041.20320004,4517141.268800001,28.56319789933774,7.42699222171648e+16,289541941933119.75,513.0166753825264,876.9853604067761,prefill
llama_3_1_8b,64x128,64,128,8192,128,2000,131072,579065122220159.5,1141985698422784.0,570992849.2113919,4460881.634463999,28.92343051722846,1.4668870329040896e+17,579065122220159.5,506.6397462447693,941.4417167195813,prefill
llama_3_1_8b,64x128,64,128,8192,256,2000,131072,1158130244440319.0,2284305131020288.0,1142152565.510144,4461533.459024,28.91920483954527,2.9370824626221875e+17,1158130244440319.0,507.21108039822747,942.1592295164598,prefill
llama_3_1_8b,64x128,64,128,8192,512,2000,131072,2316260488880638.0,4577940878958592.0,2288970439.4792953,4470645.389607999,28.86026261441265,5.910203172734894e+17,2316260488880638.0,510.32284158946857,942.5444712865959,prefill
llama_3_1_8b,64x256,64,256,16384,32,2000,131072,109560833659561.48,296660267999232.0,148330133.99961597,4635316.687487999,27.83499137141405,3.806052476570829e+16,109560833659561.48,694.7834092605357,1696.1556543583295,prefill
llama_3_1_8b,64x256,64,256,16384,64,2000,131072,215334629057874.97,578191934922752.0,289095967.4613761,4517124.491584001,28.563303986947613,7.42699222171648e+16,215334629057874.97,689.8093682572853,1820.1286343920663,prefill
llama_3_1_8b,64x256,64,256,16384,128,2000,131072,430669258115749.94,1141981403455488.0,570990701.727744,4460864.857248,28.923539297623464,1.4668870329040896e+17,430669258115749.94,681.2127892861291,1822.9072647985738,prefill
llama_3_1_8b,64x256,64,256,16384,256,2000,131072,861338516231499.9,2271646788657152.0,1135823394.3285763,4436810.134096001,29.08035189707044,2.9370824626221875e+17,861338516231499.9,681.9809882582321,1824.2965800018274,prefill
