gemm_class,model,array_dim,batch_size,max_seq_len,frequency,asram_size,wsram_size,osram_size,isram_active_elements,wsram_active_elements,active_fraction,input_data_moved,weight_data_moved,output_read_data_moved,output_write_data_moved,output_data_moved,total_data_moved,array_cycle_count,sram_cycle_count,window_cycle_count,sram_stall_cycle_count,dram_cycle_count,dram_stall_cycle_count,input_dram_bandwidth,weight_dram_bandwidth,output_dram_bandwidth,total_required_bandwidth
attention,deepseek_v4,256x512,256,1048576,1000,1.049e+07,1.049e+07,1.049e+07,327680,327680,0.5,2.143e+15,8.791e+18,3.138e+12,2.146e+15,2.149e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,1.258e+07,1.258e+07,1.258e+07,393216,393216,0.5,2.143e+15,8.791e+18,3.123e+12,2.146e+15,2.149e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,1.468e+07,1.468e+07,1.468e+07,458752,458752,0.5,2.143e+15,8.791e+18,3.109e+12,2.146e+15,2.149e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,1.678e+07,1.678e+07,1.678e+07,524288,524288,0.5,2.143e+15,8.791e+18,3.095e+12,2.146e+15,2.149e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,1.887e+07,1.887e+07,1.887e+07,589824,589824,0.5,2.143e+15,8.791e+18,3.080e+12,2.146e+15,2.149e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,2.097e+07,2.097e+07,2.097e+07,655360,655360,0.5,2.143e+15,8.791e+18,3.066e+12,2.146e+15,2.149e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,2.307e+07,2.307e+07,2.307e+07,720896,720896,0.5,2.143e+15,8.791e+18,3.052e+12,2.146e+15,2.149e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,2.517e+07,2.517e+07,2.517e+07,786432,786432,0.5,2.143e+15,8.791e+18,3.037e+12,2.146e+15,2.149e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,2.726e+07,2.726e+07,2.726e+07,851968,851968,0.5,2.143e+15,8.791e+18,3.023e+12,2.146e+15,2.149e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,2.936e+07,2.936e+07,2.936e+07,917504,917504,0.5,2.143e+15,8.791e+18,3.009e+12,2.146e+15,2.149e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,3.146e+07,3.146e+07,3.146e+07,983040,983040,0.5,2.143e+15,8.791e+18,2.994e+12,2.146e+15,2.149e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,3.355e+07,3.355e+07,3.355e+07,1048576,1048576,0.5,2.143e+15,8.791e+18,2.980e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,3.565e+07,3.565e+07,3.565e+07,1114112,1114112,0.5,2.143e+15,8.791e+18,2.966e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,3.775e+07,3.775e+07,3.775e+07,1179648,1179648,0.5,2.143e+15,8.791e+18,2.952e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,3.985e+07,3.985e+07,3.985e+07,1245184,1245184,0.5,2.143e+15,8.791e+18,2.937e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,4.194e+07,4.194e+07,4.194e+07,1310720,1310720,0.5,2.143e+15,8.791e+18,2.923e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,4.404e+07,4.404e+07,4.404e+07,1376256,1376256,0.5,2.143e+15,8.791e+18,2.909e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,4.614e+07,4.614e+07,4.614e+07,1441792,1441792,0.5,2.143e+15,8.791e+18,2.894e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,4.823e+07,4.823e+07,4.823e+07,1507328,1507328,0.5,2.143e+15,8.791e+18,2.880e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,5.033e+07,5.033e+07,5.033e+07,1572864,1572864,0.5,2.143e+15,8.791e+18,2.866e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.500e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,5.243e+07,5.243e+07,5.243e+07,1638400,1638400,0.5,2.143e+15,8.791e+18,2.851e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,5.453e+07,5.453e+07,5.453e+07,1703936,1703936,0.5,2.143e+15,8.791e+18,2.837e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,5.662e+07,5.662e+07,5.662e+07,1769472,1769472,0.5,2.143e+15,8.791e+18,2.823e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,5.872e+07,5.872e+07,5.872e+07,1835008,1835008,0.5,2.143e+15,8.791e+18,2.808e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,6.082e+07,6.082e+07,6.082e+07,1900544,1900544,0.5,2.143e+15,8.791e+18,2.794e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,6.291e+07,6.291e+07,6.291e+07,1966080,1966080,0.5,2.143e+15,8.791e+18,2.780e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,6.501e+07,6.501e+07,6.501e+07,2031616,2031616,0.5,2.143e+15,8.791e+18,2.765e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,6.711e+07,6.711e+07,6.711e+07,2097152,2097152,0.5,2.143e+15,8.791e+18,2.751e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,6.921e+07,6.921e+07,6.921e+07,2162688,2162688,0.5,2.143e+15,8.791e+18,2.737e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,7.130e+07,7.130e+07,7.130e+07,2228224,2228224,0.5,2.143e+15,8.791e+18,2.722e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,7.340e+07,7.340e+07,7.340e+07,2293760,2293760,0.5,2.143e+15,8.791e+18,2.708e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,7.550e+07,7.550e+07,7.550e+07,2359296,2359296,0.5,2.143e+15,8.791e+18,2.694e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,7.759e+07,7.759e+07,7.759e+07,2424832,2424832,0.5,2.143e+15,8.791e+18,2.679e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,7.969e+07,7.969e+07,7.969e+07,2490368,2490368,0.5,2.143e+15,8.791e+18,2.665e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,8.179e+07,8.179e+07,8.179e+07,2555904,2555904,0.5,2.143e+15,8.791e+18,2.651e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
attention,deepseek_v4,256x512,256,1048576,1000,8.389e+07,8.389e+07,8.389e+07,2621440,2621440,0.5,2.143e+15,8.791e+18,2.636e+12,2.145e+15,2.148e+15,8.795e+18,8.595e+15,8.588e+15,8.595e+15,0.000e+00,3.434e+16,2.575e+16,2.493e-01,1.023e+03,2.499e-01,1.023e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,1.049e+07,1.049e+07,1.049e+07,327680,327680,0.5,1.549e+16,7.421e+16,4.925e+16,5.284e+16,1.021e+17,1.918e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,2.113e+02,1.012e+03,1.392e+03,2.615e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,1.258e+07,1.258e+07,1.258e+07,393216,393216,0.5,1.064e+16,7.421e+16,4.498e+16,4.857e+16,9.356e+16,1.784e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,1.451e+02,1.012e+03,1.276e+03,2.433e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,1.468e+07,1.468e+07,1.468e+07,458752,458752,0.5,1.021e+16,7.421e+16,4.072e+16,4.431e+16,8.503e+16,1.695e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,1.393e+02,1.012e+03,1.160e+03,2.311e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,1.678e+07,1.678e+07,1.678e+07,524288,524288,0.5,9.154e+15,7.421e+16,3.646e+16,4.005e+16,7.651e+16,1.599e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,1.248e+02,1.012e+03,1.043e+03,2.180e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,1.887e+07,1.887e+07,1.887e+07,589824,589824,0.5,8.803e+15,7.421e+16,3.220e+16,3.579e+16,6.798e+16,1.510e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,1.200e+02,1.012e+03,9.271e+02,2.059e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,2.097e+07,2.097e+07,2.097e+07,655360,655360,0.5,7.999e+15,7.421e+16,2.793e+16,3.152e+16,5.946e+16,1.417e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,1.091e+02,1.012e+03,8.108e+02,1.932e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,2.307e+07,2.307e+07,2.307e+07,720896,720896,0.5,7.725e+15,7.421e+16,2.367e+16,2.726e+16,5.093e+16,1.329e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,1.053e+02,1.012e+03,6.946e+02,1.812e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,2.517e+07,2.517e+07,2.517e+07,786432,786432,0.5,5.557e+15,7.421e+16,1.941e+16,2.300e+16,4.241e+16,1.222e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,7.578e+01,1.012e+03,5.783e+02,1.666e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,2.726e+07,2.726e+07,2.726e+07,851968,851968,0.5,5.518e+15,7.421e+16,1.831e+16,2.190e+16,4.021e+16,1.199e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,7.525e+01,1.012e+03,5.483e+02,1.635e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,2.936e+07,2.936e+07,2.936e+07,917504,917504,0.5,5.232e+15,7.421e+16,1.721e+16,2.080e+16,3.801e+16,1.174e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,7.134e+01,1.012e+03,5.183e+02,1.602e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,3.146e+07,3.146e+07,3.146e+07,983040,983040,0.5,5.210e+15,7.421e+16,1.611e+16,1.970e+16,3.581e+16,1.152e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,7.105e+01,1.012e+03,4.883e+02,1.571e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,3.355e+07,3.355e+07,3.355e+07,1048576,1048576,0.5,5.180e+15,7.421e+16,1.501e+16,1.860e+16,3.361e+16,1.130e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,7.064e+01,1.012e+03,4.583e+02,1.541e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,3.565e+07,3.565e+07,3.565e+07,1114112,1114112,0.5,5.159e+15,7.421e+16,1.391e+16,1.750e+16,3.141e+16,1.108e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,7.035e+01,1.012e+03,4.283e+02,1.511e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,3.775e+07,3.775e+07,3.775e+07,1179648,1179648,0.5,5.134e+15,7.421e+16,1.281e+16,1.640e+16,2.921e+16,1.085e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,7.001e+01,1.012e+03,3.983e+02,1.480e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,3.985e+07,3.985e+07,3.985e+07,1245184,1245184,0.5,5.113e+15,7.420e+16,1.171e+16,1.530e+16,2.701e+16,1.063e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.973e+01,1.012e+03,3.683e+02,1.450e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,4.194e+07,4.194e+07,4.194e+07,1310720,1310720,0.5,5.089e+15,7.420e+16,1.061e+16,1.420e+16,2.481e+16,1.041e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.941e+01,1.012e+03,3.383e+02,1.420e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,4.404e+07,4.404e+07,4.404e+07,1376256,1376256,0.5,5.069e+15,7.420e+16,9.510e+15,1.310e+16,2.261e+16,1.019e+17,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.913e+01,1.012e+03,3.083e+02,1.389e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,4.614e+07,4.614e+07,4.614e+07,1441792,1441792,0.5,5.047e+15,7.420e+16,8.410e+15,1.200e+16,2.041e+16,9.966e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.882e+01,1.012e+03,2.783e+02,1.359e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,4.823e+07,4.823e+07,4.823e+07,1507328,1507328,0.5,5.027e+15,7.420e+16,7.310e+15,1.090e+16,1.821e+16,9.744e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.855e+01,1.012e+03,2.483e+02,1.329e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,5.033e+07,5.033e+07,5.033e+07,1572864,1572864,0.5,5.007e+15,7.420e+16,6.210e+15,9.799e+15,1.601e+16,9.522e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.828e+01,1.012e+03,2.183e+02,1.299e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,5.243e+07,5.243e+07,5.243e+07,1638400,1638400,0.5,4.987e+15,7.420e+16,5.110e+15,8.700e+15,1.381e+16,9.300e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.801e+01,1.012e+03,1.883e+02,1.268e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,5.453e+07,5.453e+07,5.453e+07,1703936,1703936,0.5,4.967e+15,7.420e+16,4.011e+15,7.600e+15,1.161e+16,9.078e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.773e+01,1.012e+03,1.583e+02,1.238e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,5.662e+07,5.662e+07,5.662e+07,1769472,1769472,0.5,4.947e+15,7.420e+16,2.911e+15,6.500e+15,9.411e+15,8.856e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.747e+01,1.012e+03,1.283e+02,1.208e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,5.872e+07,5.872e+07,5.872e+07,1835008,1835008,0.5,4.927e+15,7.420e+16,1.811e+15,5.400e+15,7.211e+15,8.634e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.719e+01,1.012e+03,9.834e+01,1.177e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,6.082e+07,6.082e+07,6.082e+07,1900544,1900544,0.5,4.927e+15,7.420e+16,1.807e+15,5.396e+15,7.203e+15,8.633e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.719e+01,1.012e+03,9.823e+01,1.177e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,6.291e+07,6.291e+07,6.291e+07,1966080,1966080,0.5,4.927e+15,7.420e+16,1.803e+15,5.393e+15,7.196e+15,8.633e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.719e+01,1.012e+03,9.813e+01,1.177e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,6.501e+07,6.501e+07,6.501e+07,2031616,2031616,0.5,4.927e+15,7.420e+16,1.800e+15,5.389e+15,7.189e+15,8.632e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.719e+01,1.012e+03,9.803e+01,1.177e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,6.711e+07,6.711e+07,6.711e+07,2097152,2097152,0.5,4.927e+15,7.420e+16,1.796e+15,5.385e+15,7.181e+15,8.631e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.719e+01,1.012e+03,9.793e+01,1.177e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,6.921e+07,6.921e+07,6.921e+07,2162688,2162688,0.5,4.927e+15,7.420e+16,1.792e+15,5.381e+15,7.174e+15,8.630e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.719e+01,1.012e+03,9.783e+01,1.177e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,7.130e+07,7.130e+07,7.130e+07,2228224,2228224,0.5,4.927e+15,7.420e+16,1.789e+15,5.378e+15,7.166e+15,8.630e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.719e+01,1.012e+03,9.773e+01,1.177e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,7.340e+07,7.340e+07,7.340e+07,2293760,2293760,0.5,4.927e+15,7.420e+16,1.785e+15,5.374e+15,7.159e+15,8.629e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.719e+01,1.012e+03,9.763e+01,1.177e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,7.550e+07,7.550e+07,7.550e+07,2359296,2359296,0.5,4.927e+15,7.420e+16,1.781e+15,5.370e+15,7.152e+15,8.628e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.719e+01,1.012e+03,9.753e+01,1.177e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,7.759e+07,7.759e+07,7.759e+07,2424832,2424832,0.5,4.927e+15,7.420e+16,1.778e+15,5.367e+15,7.144e+15,8.627e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.719e+01,1.012e+03,9.743e+01,1.177e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,7.969e+07,7.969e+07,7.969e+07,2490368,2490368,0.5,4.927e+15,7.420e+16,1.774e+15,5.363e+15,7.137e+15,8.627e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.719e+01,1.012e+03,9.732e+01,1.176e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,8.179e+07,8.179e+07,8.179e+07,2555904,2555904,0.5,4.927e+15,7.420e+16,1.770e+15,5.359e+15,7.129e+15,8.626e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.719e+01,1.012e+03,9.722e+01,1.176e+03
proj/ffn,deepseek_v4,256x512,256,1048576,1000,8.389e+07,8.389e+07,8.389e+07,2621440,2621440,0.5,4.927e+15,7.420e+16,1.766e+15,5.356e+15,7.122e+15,8.625e+16,7.333e+13,7.333e+13,7.333e+13,0.000e+00,2.915e+14,2.181e+14,6.719e+01,1.012e+03,9.712e+01,1.176e+03
attention,llama_3_1_405b,32x512,512,131072,1000,1.049e+07,1.049e+07,1.049e+07,327680,327680,0.5,2.771e+14,2.269e+18,2.514e+14,5.285e+14,7.800e+14,2.270e+18,5.553e+15,3.325e+15,5.553e+15,0.000e+00,8.865e+15,3.315e+15,4.990e-02,4.087e+02,1.405e-01,4.089e+02
attention,llama_3_1_405b,32x512,512,131072,1000,1.258e+07,1.258e+07,1.258e+07,393216,393216,0.5,2.771e+14,2.269e+18,2.472e+14,5.243e+14,7.714e+14,2.270e+18,5.553e+15,3.325e+15,5.553e+15,0.000e+00,8.865e+15,3.315e+15,4.990e-02,4.087e+02,1.389e-01,4.089e+02
