model,array_dim,array_m,array_n,pe_count,batch_size,frequency,max_seq_len,cycle_count,llama_cycle_count,runtime_ms,runtime_ms_per_sequence,throughput_tokens_per_s,total_data_moved,window_cycle_count,average_bandwidth,peak_bandwidth,peak_phase
llama_3_1_8b,256x32,256,32,8192,32,1000,131072,8.760e+14,8.760e+14,8.760e+08,2.737e+07,4.713e+00,3.800e+16,8.760e+14,43.4,107.9,prefill
llama_3_1_8b,256x32,256,32,8192,64,1000,131072,1.722e+15,1.722e+15,1.722e+09,2.690e+07,4.796e+00,7.409e+16,1.722e+15,43.0,115.7,prefill
llama_3_1_8b,256x32,256,32,8192,128,1000,131072,3.413e+15,3.413e+15,3.413e+09,2.667e+07,4.839e+00,1.463e+17,3.413e+15,42.9,115.9,prefill
llama_3_1_8b,256x32,256,32,8192,256,1000,131072,6.796e+15,6.796e+15,6.796e+09,2.655e+07,4.860e+00,2.911e+17,6.796e+15,42.8,116.0,prefill
llama_3_1_8b,256x32,256,32,8192,512,1000,131072,1.359e+16,1.359e+16,1.359e+10,2.655e+07,4.860e+00,5.816e+17,1.359e+16,42.8,117.0,prefill
llama_3_1_8b,256x64,256,64,16384,32,1000,131072,4.381e+14,4.381e+14,4.381e+08,1.369e+07,9.424e+00,3.800e+16,4.381e+14,86.7,215.9,prefill
llama_3_1_8b,256x64,256,64,16384,64,1000,131072,8.611e+14,8.611e+14,8.611e+08,1.346e+07,9.589e+00,7.409e+16,8.611e+14,86.0,231.4,prefill
llama_3_1_8b,256x64,256,64,16384,128,1000,131072,1.707e+15,1.707e+15,1.707e+09,1.334e+07,9.674e+00,1.463e+17,1.707e+15,85.7,231.8,prefill
llama_3_1_8b,256x64,256,64,16384,256,1000,131072,3.399e+15,3.399e+15,3.399e+09,1.328e+07,9.717e+00,2.911e+17,3.399e+15,85.6,232.0,prefill
llama_3_1_8b,256x64,256,64,16384,512,1000,131072,6.798e+15,6.798e+15,6.798e+09,1.328e+07,9.717e+00,5.816e+17,6.798e+15,85.6,234.1,prefill
llama_3_1_8b,256x128,256,128,32768,32,1000,131072,2.192e+14,2.192e+14,2.192e+08,6.850e+06,1.883e+01,3.800e+16,2.192e+14,173.4,431.8,prefill
llama_3_1_8b,256x128,256,128,32768,64,1000,131072,4.309e+14,4.309e+14,4.309e+08,6.732e+06,1.917e+01,7.409e+16,4.309e+14,172.0,462.8,prefill
llama_3_1_8b,256x128,256,128,32768,128,1000,131072,8.541e+14,8.541e+14,8.541e+08,6.673e+06,1.934e+01,1.463e+17,8.541e+14,171.2,463.6,prefill
llama_3_1_8b,256x128,256,128,32768,256,1000,131072,1.701e+15,1.701e+15,1.701e+09,6.643e+06,1.942e+01,2.911e+17,1.701e+15,171.2,463.9,prefill
llama_3_1_8b,256x128,256,128,32768,512,1000,131072,3.401e+15,3.401e+15,3.401e+09,6.643e+06,1.942e+01,5.816e+17,3.401e+15,171.0,468.1,prefill
llama_3_1_8b,256x256,256,256,65536,32,1000,131072,1.451e+14,1.489e+14,1.489e+08,4.652e+06,2.774e+01,3.800e+16,1.451e+14,262.0,838.6,prefill
llama_3_1_8b,256x256,256,256,65536,64,1000,131072,2.864e+14,2.901e+14,2.901e+08,4.534e+06,2.846e+01,7.409e+16,2.864e+14,258.7,897.1,prefill
llama_3_1_8b,256x256,256,256,65536,128,1000,131072,5.689e+14,5.727e+14,5.727e+08,4.474e+06,2.884e+01,1.463e+17,5.689e+14,257.1,898.5,prefill
llama_3_1_8b,256x256,256,256,65536,256,1000,131072,1.134e+15,1.138e+15,1.138e+09,4.445e+06,2.903e+01,2.911e+17,1.134e+15,256.7,899.2,prefill
llama_3_1_8b,256x256,256,256,65536,512,1000,131072,2.268e+15,2.270e+15,2.270e+09,4.434e+06,2.910e+01,5.816e+17,2.268e+15,256.4,907.1,prefill
llama_3_1_8b,256x512,256,512,131072,32,1000,131072,1.080e+14,1.486e+14,1.486e+08,4.643e+06,2.779e+01,3.800e+16,1.080e+14,351.9,1661.8,prefill
llama_3_1_8b,256x512,256,512,131072,64,1000,131072,2.141e+14,2.896e+14,2.896e+08,4.525e+06,2.852e+01,7.409e+16,2.141e+14,346.0,1665.5,prefill
llama_3_1_8b,256x512,256,512,131072,128,1000,131072,4.263e+14,5.716e+14,5.716e+08,4.466e+06,2.889e+01,1.463e+17,4.263e+14,343.1,1668.0,prefill
llama_3_1_8b,256x512,256,512,131072,256,1000,131072,8.507e+14,1.136e+15,1.136e+09,4.436e+06,2.909e+01,2.911e+17,8.507e+14,342.2,1682.5,prefill
llama_3_1_8b,256x512,256,512,131072,512,1000,131072,1.701e+15,2.265e+15,2.265e+09,4.425e+06,2.916e+01,5.816e+17,1.701e+15,341.8,1689.6,prefill
llama_3_1_8b,512x32,512,32,16384,32,1000,131072,1.440e+15,1.440e+15,1.440e+09,4.501e+07,2.867e+00,3.799e+16,1.440e+15,26.4,113.2,prefill
llama_3_1_8b,512x32,512,32,16384,64,1000,131072,2.850e+15,2.850e+15,2.850e+09,4.453e+07,2.897e+00,7.406e+16,2.850e+15,26.0,113.6,prefill
llama_3_1_8b,512x32,512,32,16384,128,1000,131072,5.670e+15,5.670e+15,5.670e+09,4.430e+07,2.913e+00,1.462e+17,5.670e+15,25.8,113.7,prefill
llama_3_1_8b,512x32,512,32,16384,256,1000,131072,1.131e+16,1.131e+16,1.131e+10,4.418e+07,2.921e+00,2.907e+17,1.131e+16,25.7,114.7,prefill
llama_3_1_8b,512x32,512,32,16384,512,1000,131072,2.259e+16,2.259e+16,2.259e+10,4.412e+07,2.924e+00,5.800e+17,2.259e+16,25.7,115.2,prefill
llama_3_1_8b,512x64,512,64,32768,32,1000,131072,7.204e+14,7.204e+14,7.204e+08,2.251e+07,5.731e+00,3.799e+16,7.204e+14,52.7,226.5,prefill
llama_3_1_8b,512x64,512,64,32768,64,1000,131072,1.426e+15,1.426e+15,1.426e+09,2.228e+07,5.792e+00,7.406e+16,1.426e+15,51.9,227.1,prefill
llama_3_1_8b,512x64,512,64,32768,128,1000,131072,2.836e+15,2.836e+15,2.836e+09,2.216e+07,5.823e+00,1.462e+17,2.836e+15,51.5,227.4,prefill
llama_3_1_8b,512x64,512,64,32768,256,1000,131072,5.657e+15,5.657e+15,5.657e+09,2.210e+07,5.839e+00,2.907e+17,5.657e+15,51.4,229.4,prefill
llama_3_1_8b,512x64,512,64,32768,512,1000,131072,1.130e+16,1.130e+16,1.130e+10,2.207e+07,5.847e+00,5.800e+17,1.130e+16,51.3,230.3,prefill
llama_3_1_8b,512x128,512,128,65536,32,1000,131072,3.605e+14,3.605e+14,3.605e+08,1.126e+07,1.145e+01,3.799e+16,3.605e+14,105.4,453.0,prefill
llama_3_1_8b,512x128,512,128,65536,64,1000,131072,7.134e+14,7.134e+14,7.134e+08,1.115e+07,1.158e+01,7.406e+16,7.134e+14,103.8,454.2,prefill
llama_3_1_8b,512x128,512,128,65536,128,1000,131072,1.419e+15,1.419e+15,1.419e+09,1.109e+07,1.164e+01,1.462e+17,1.419e+15,103.0,454.9,prefill
llama_3_1_8b,512x128,512,128,65536,256,1000,131072,2.831e+15,2.831e+15,2.831e+09,1.106e+07,1.167e+01,2.907e+17,2.831e+15,102.7,458.7,prefill
llama_3_1_8b,512x128,512,128,65536,512,1000,131072,5.654e+15,5.654e+15,5.654e+09,1.104e+07,1.168e+01,5.800e+17,5.654e+15,102.6,460.7,prefill
llama_3_1_8b,512x256,512,256,131072,32,1000,131072,2.160e+14,2.198e+14,2.198e+08,6.868e+06,1.879e+01,3.799e+16,2.160e+14,175.9,873.5,prefill
llama_3_1_8b,512x256,512,256,131072,64,1000,131072,4.282e+14,4.320e+14,4.320e+08,6.750e+06,1.912e+01,7.406e+16,4.282e+14,173.0,875.9,prefill
llama_3_1_8b,512x256,512,256,131072,128,1000,131072,8.526e+14,8.564e+14,8.564e+08,6.690e+06,1.928e+01,1.462e+17,8.526e+14,171.5,877.2,prefill
llama_3_1_8b,512x256,512,256,131072,256,1000,131072,1.701e+15,1.705e+15,1.705e+09,6.661e+06,1.937e+01,2.907e+17,1.701e+15,170.9,884.3,prefill
llama_3_1_8b,512x256,512,256,131072,512,1000,131072,3.399e+15,3.403e+15,3.403e+09,6.646e+06,1.941e+01,5.800e+17,3.399e+15,170.7,887.9,prefill
llama_3_1_8b,512x512,512,512,262144,32,1000,131072,1.437e+14,1.494e+14,1.494e+08,4.669e+06,2.763e+01,3.799e+16,1.437e+14,264.3,1587.6,prefill
llama_3_1_8b,512x512,512,512,262144,64,1000,131072,2.856e+14,2.913e+14,2.913e+08,4.551e+06,2.835e+01,7.406e+16,2.856e+14,259.3,1592.0,prefill
llama_3_1_8b,512x512,512,512,262144,128,1000,131072,5.693e+14,5.750e+14,5.750e+08,4.492e+06,2.872e+01,1.462e+17,5.693e+14,256.8,1594.2,prefill
llama_3_1_8b,512x512,512,512,262144,256,1000,131072,1.137e+15,1.142e+15,1.142e+09,4.462e+06,2.891e+01,2.907e+17,1.137e+15,255.7,1606.1,prefill
llama_3_1_8b,512x512,512,512,262144,512,1000,131072,2.271e+15,2.277e+15,2.277e+09,4.448e+06,2.901e+01,5.800e+17,2.271e+15,255.4,1612.1,prefill
llama_3_1_8b,32x32,32,32,1024,32,2000,131072,5.939e+14,5.939e+14,2.969e+08,9.279e+06,1.390e+01,3.814e+16,5.939e+14,128.4,237.4,prefill
llama_3_1_8b,32x32,32,32,1024,64,2000,131072,1.188e+15,1.188e+15,5.940e+08,9.281e+06,1.390e+01,7.452e+16,1.188e+15,125.4,193.1,prefill
llama_3_1_8b,32x32,32,32,1024,128,2000,131072,2.376e+15,2.376e+15,1.188e+09,9.281e+06,1.390e+01,1.473e+17,2.376e+15,124.0,193.5,prefill
llama_3_1_8b,32x32,32,32,1024,256,2000,131072,4.751e+15,4.751e+15,2.376e+09,9.280e+06,1.390e+01,2.972e+17,4.751e+15,125.1,219.6,prefill
llama_3_1_8b,32x32,32,32,1024,512,2000,131072,9.502e+15,9.502e+15,4.751e+09,9.279e+06,1.390e+01,6.036e+17,9.502e+15,127.0,235.5,prefill
llama_3_1_8b,32x64,32,64,2048,32,2000,131072,2.971e+14,2.971e+14,1.485e+08,4.642e+06,2.780e+01,3.814e+16,2.971e+14,256.8,385.0,prefill
llama_3_1_8b,32x64,32,64,2048,64,2000,131072,5.941e+14,5.941e+14,2.971e+08,4.642e+06,2.780e+01,7.452e+16,5.941e+14,250.8,386.3,prefill
llama_3_1_8b,32x64,32,64,2048,128,2000,131072,1.188e+15,1.188e+15,5.941e+08,4.641e+06,2.780e+01,1.473e+17,1.188e+15,247.9,438.8,prefill
llama_3_1_8b,32x64,32,64,2048,256,2000,131072,2.376e+15,2.376e+15,1.188e+09,4.641e+06,2.780e+01,2.972e+17,2.376e+15,250.1,470.7,prefill
llama_3_1_8b,32x64,32,64,2048,512,2000,131072,4.752e+15,4.752e+15,2.376e+09,4.641e+06,2.780e+01,6.036e+17,4.752e+15,254.0,470.9,prefill
llama_3_1_8b,32x128,32,128,4096,32,2000,131072,1.486e+14,2.968e+14,1.484e+08,4.637e+06,2.782e+01,3.814e+16,1.486e+14,513.3,770.0,prefill
llama_3_1_8b,32x128,32,128,4096,64,2000,131072,2.972e+14,5.788e+14,2.894e+08,4.522e+06,2.853e+01,7.452e+16,2.972e+14,501.5,876.2,prefill
llama_3_1_8b,32x128,32,128,4096,128,2000,131072,5.943e+14,1.158e+15,5.792e+08,4.525e+06,2.852e+01,1.473e+17,5.943e+14,495.6,940.7,prefill
llama_3_1_8b,32x128,32,128,4096,256,2000,131072,1.189e+15,2.317e+15,1.159e+09,4.526e+06,2.851e+01,2.972e+17,1.189e+15,500.0,941.5,prefill
llama_3_1_8b,32x128,32,128,4096,512,2000,131072,2.377e+15,4.653e+15,2.327e+09,4.544e+06,2.839e+01,6.036e+17,2.377e+15,507.8,941.8,prefill
llama_3_1_8b,32x256,32,256,8192,32,2000,131072,1.096e+14,2.968e+14,1.484e+08,4.637e+06,2.782e+01,3.814e+16,1.096e+14,696.2,1694.6,prefill
llama_3_1_8b,32x256,32,256,8192,64,2000,131072,2.191e+14,5.788e+14,2.894e+08,4.522e+06,2.853e+01,7.452e+16,2.191e+14,680.2,1818.5,prefill
llama_3_1_8b,32x256,32,256,8192,128,2000,131072,4.382e+14,1.144e+15,5.721e+08,4.470e+06,2.887e+01,1.473e+17,4.382e+14,672.1,1821.5,prefill
llama_3_1_8b,32x256,32,256,8192,256,2000,131072,8.764e+14,2.292e+15,1.146e+09,4.476e+06,2.883e+01,2.972e+17,8.764e+14,678.1,1822.9,prefill
llama_3_1_8b,32x256,32,256,8192,512,2000,131072,1.753e+15,4.627e+15,2.313e+09,4.519e+06,2.855e+01,6.036e+17,1.753e+15,688.7,1839.7,prefill
llama_3_1_8b,32x512,32,512,16384,32,2000,131072,9.004e+13,2.968e+14,1.484e+08,4.637e+06,2.782e+01,3.814e+16,9.004e+13,847.1,3382.1,prefill
llama_3_1_8b,32x512,32,512,16384,64,2000,131072,1.801e+14,5.788e+14,2.894e+08,4.522e+06,2.853e+01,7.452e+16,1.801e+14,827.5,3393.3,prefill
llama_3_1_8b,32x512,32,512,16384,128,2000,131072,3.602e+14,1.144e+15,5.721e+08,4.470e+06,2.887e+01,1.473e+17,3.602e+14,817.7,3399.0,prefill
llama_3_1_8b,32x512,32,512,16384,256,2000,131072,7.204e+14,2.285e+15,1.143e+09,4.463e+06,2.891e+01,2.972e+17,7.204e+14,825.1,3429.5,prefill
llama_3_1_8b,32x512,32,512,16384,512,2000,131072,1.441e+15,4.614e+15,2.307e+09,4.506e+06,2.863e+01,6.036e+17,1.441e+15,837.9,3445.0,prefill
llama_3_1_8b,64x32,64,32,2048,32,2000,131072,5.938e+14,5.938e+14,2.969e+08,9.278e+06,1.391e+01,3.806e+16,5.938e+14,128.2,192.7,prefill
llama_3_1_8b,64x32,64,32,2048,64,2000,131072,1.157e+15,1.157e+15,5.787e+08,9.042e+06,1.427e+01,7.427e+16,1.157e+15,128.3,193.3,prefill
llama_3_1_8b,64x32,64,32,2048,128,2000,131072,2.315e+15,2.315e+15,1.157e+09,9.041e+06,1.427e+01,1.467e+17,2.315e+15,126.8,219.6,prefill
llama_3_1_8b,64x32,64,32,2048,256,2000,131072,4.629e+15,4.629e+15,2.315e+09,9.041e+06,1.427e+01,2.937e+17,4.629e+15,126.9,235.5,prefill
llama_3_1_8b,64x32,64,32,2048,512,2000,131072,9.258e+15,9.258e+15,4.629e+09,9.041e+06,1.427e+01,5.910e+17,9.258e+15,127.7,235.6,prefill
llama_3_1_8b,64x64,64,64,4096,32,2000,131072,2.970e+14,2.970e+14,1.485e+08,4.640e+06,2.780e+01,3.806e+16,2.970e+14,256.3,385.4,prefill
llama_3_1_8b,64x64,64,64,4096,64,2000,131072,5.788e+14,5.788e+14,2.894e+08,4.522e+06,2.853e+01,7.427e+16,5.788e+14,256.6,386.6,prefill
llama_3_1_8b,64x64,64,64,4096,128,2000,131072,1.158e+15,1.158e+15,5.788e+08,4.522e+06,2.853e+01,1.467e+17,1.158e+15,253.4,439.2,prefill
llama_3_1_8b,64x64,64,64,4096,256,2000,131072,2.315e+15,2.315e+15,1.158e+09,4.522e+06,2.853e+01,2.937e+17,2.315e+15,253.7,471.1,prefill
llama_3_1_8b,64x64,64,64,4096,512,2000,131072,4.630e+15,4.630e+15,2.315e+09,4.522e+06,2.853e+01,5.910e+17,4.630e+15,255.3,471.3,prefill
llama_3_1_8b,64x128,64,128,8192,32,2000,131072,1.486e+14,2.967e+14,1.483e+08,4.635e+06,2.783e+01,3.806e+16,1.486e+14,512.4,770.8,prefill
llama_3_1_8b,64x128,64,128,8192,64,2000,131072,2.895e+14,5.782e+14,2.891e+08,4.517e+06,2.856e+01,7.427e+16,2.895e+14,513.0,877.0,prefill
llama_3_1_8b,64x128,64,128,8192,128,2000,131072,5.791e+14,1.142e+15,5.710e+08,4.461e+06,2.892e+01,1.467e+17,5.791e+14,506.6,941.4,prefill
llama_3_1_8b,64x128,64,128,8192,256,2000,131072,1.158e+15,2.284e+15,1.142e+09,4.462e+06,2.892e+01,2.937e+17,1.158e+15,507.2,942.2,prefill
llama_3_1_8b,64x128,64,128,8192,512,2000,131072,2.316e+15,4.578e+15,2.289e+09,4.471e+06,2.886e+01,5.910e+17,2.316e+15,510.3,942.5,prefill
llama_3_1_8b,64x256,64,256,16384,32,2000,131072,1.096e+14,2.967e+14,1.483e+08,4.635e+06,2.783e+01,3.806e+16,1.096e+14,694.8,1696.2,prefill
llama_3_1_8b,64x256,64,256,16384,64,2000,131072,2.153e+14,5.782e+14,2.891e+08,4.517e+06,2.856e+01,7.427e+16,2.153e+14,689.8,1820.1,prefill
llama_3_1_8b,64x256,64,256,16384,128,2000,131072,4.307e+14,1.142e+15,5.710e+08,4.461e+06,2.892e+01,1.467e+17,4.307e+14,681.2,1822.9,prefill
llama_3_1_8b,64x256,64,256,16384,256,2000,131072,8.613e+14,2.272e+15,1.136e+09,4.437e+06,2.908e+01,2.937e+17,8.613e+14,682.0,1824.3,prefill
llama_3_1_8b,64x256,64,256,16384,512,2000,131072,1.723e+15,4.565e+15,2.282e+09,4.458e+06,2.894e+01,5.910e+17,1.723e+15,686.2,1841.1,prefill
llama_3_1_8b,64x512,64,512,32768,32,2000,131072,9.006e+13,2.967e+14,1.483e+08,4.635e+06,2.784e+01,3.806e+16,9.006e+13,845.2,3385.3,prefill
llama_3_1_8b,64x512,64,512,32768,64,2000,131072,1.782e+14,5.782e+14,2.891e+08,4.517e+06,2.856e+01,7.427e+16,1.782e+14,833.4,3396.4,prefill
llama_3_1_8b,64x512,64,512,32768,128,2000,131072,3.565e+14,1.142e+15,5.710e+08,4.461e+06,2.892e+01,1.467e+17,3.565e+14,823.0,3401.6,prefill
llama_3_1_8b,64x512,64,512,32768,256,2000,131072,7.129e+14,2.272e+15,1.136e+09,4.437e+06,2.908e+01,2.937e+17,7.129e+14,823.9,3432.0,prefill
llama_3_1_8b,64x512,64,512,32768,512,2000,131072,1.426e+15,4.558e+15,2.279e+09,4.452e+06,2.898e+01,5.910e+17,1.426e+15,829.0,3447.5,prefill
llama_3_1_8b,128x32,128,32,4096,32,2000,131072,5.939e+14,5.939e+14,2.970e+08,9.280e+06,1.390e+01,3.802e+16,5.939e+14,128.0,193.3,prefill
llama_3_1_8b,128x32,128,32,4096,64,2000,131072,1.158e+15,1.158e+15,5.788e+08,9.044e+06,1.427e+01,7.415e+16,1.158e+15,128.1,219.9,prefill
llama_3_1_8b,128x32,128,32,4096,128,2000,131072,2.285e+15,2.285e+15,1.142e+09,8.925e+06,1.446e+01,1.464e+17,2.285e+15,128.1,236.0,prefill
llama_3_1_8b,128x32,128,32,4096,256,2000,131072,4.570e+15,4.570e+15,2.285e+09,8.925e+06,1.446e+01,2.920e+17,4.570e+15,127.8,236.2,prefill
llama_3_1_8b,128x32,128,32,4096,512,2000,131072,9.140e+15,9.140e+15,4.570e+09,8.925e+06,1.446e+01,5.847e+17,9.140e+15,128.0,236.3,prefill
llama_3_1_8b,128x64,128,64,8192,32,2000,131072,2.970e+14,2.970e+14,1.485e+08,4.641e+06,2.780e+01,3.802e+16,2.970e+14,256.0,386.7,prefill
llama_3_1_8b,128x64,128,64,8192,64,2000,131072,5.789e+14,5.789e+14,2.895e+08,4.523e+06,2.853e+01,7.415e+16,5.789e+14,256.1,439.7,prefill
llama_3_1_8b,128x64,128,64,8192,128,2000,131072,1.143e+15,1.143e+15,5.714e+08,4.464e+06,2.890e+01,1.464e+17,1.143e+15,256.2,472.0,prefill
llama_3_1_8b,128x64,128,64,8192,256,2000,131072,2.285e+15,2.285e+15,1.143e+09,4.464e+06,2.890e+01,2.920e+17,2.285e+15,255.5,472.3,prefill
llama_3_1_8b,128x64,128,64,8192,512,2000,131072,4.571e+15,4.571e+15,2.285e+09,4.464e+06,2.890e+01,5.847e+17,4.571e+15,255.9,472.5,prefill
llama_3_1_8b,128x128,128,128,16384,32,2000,131072,1.486e+14,2.966e+14,1.483e+08,4.634e+06,2.784e+01,3.802e+16,1.486e+14,511.7,773.3,prefill
llama_3_1_8b,128x128,128,128,16384,64,2000,131072,2.896e+14,5.781e+14,2.890e+08,4.516e+06,2.857e+01,7.415e+16,2.896e+14,512.0,879.4,prefill
llama_3_1_8b,128x128,128,128,16384,128,2000,131072,5.717e+14,1.141e+15,5.705e+08,4.457e+06,2.895e+01,1.464e+17,5.717e+14,512.2,943.9,prefill
llama_3_1_8b,128x128,128,128,16384,256,2000,131072,1.143e+15,2.268e+15,1.134e+09,4.429e+06,2.913e+01,2.920e+17,1.143e+15,510.8,944.7,prefill
llama_3_1_8b,128x128,128,128,16384,512,2000,131072,2.287e+15,4.540e+15,2.270e+09,4.434e+06,2.910e+01,5.847e+17,2.287e+15,511.4,945.1,prefill
llama_3_1_8b,128x256,128,256,32768,32,2000,131072,1.096e+14,2.966e+14,1.483e+08,4.634e+06,2.784e+01,3.802e+16,1.096e+14,693.7,1701.7,prefill
llama_3_1_8b,128x256,128,256,32768,64,2000,131072,2.154e+14,5.781e+14,2.890e+08,4.516e+06,2.857e+01,7.415e+16,2.154e+14,688.3,1825.2,prefill
llama_3_1_8b,128x256,128,256,32768,128,2000,131072,4.271e+14,1.141e+15,5.705e+08,4.457e+06,2.895e+01,1.464e+17,4.271e+14,685.5,1827.7,prefill
llama_3_1_8b,128x256,128,256,32768,256,2000,131072,8.542e+14,2.268e+15,1.134e+09,4.429e+06,2.913e+01,2.920e+17,8.542e+14,683.6,1829.2,prefill
llama_3_1_8b,128x256,128,256,32768,512,2000,131072,1.708e+15,4.534e+15,2.267e+09,4.428e+06,2.914e+01,5.847e+17,1.708e+15,684.5,1846.0,prefill
llama_3_1_8b,128x512,128,512,65536,32,2000,131072,9.013e+13,2.966e+14,1.483e+08,4.634e+06,2.784e+01,3.802e+16,9.013e+13,843.7,3396.4,prefill
llama_3_1_8b,128x512,128,512,65536,64,2000,131072,1.784e+14,5.781e+14,2.890e+08,4.516e+06,2.857e+01,7.415e+16,1.784e+14,831.4,3405.8,prefill
llama_3_1_8b,128x512,128,512,65536,128,2000,131072,3.548e+14,1.141e+15,5.705e+08,4.457e+06,2.895e+01,1.464e+17,3.548e+14,825.2,3410.5,prefill
llama_3_1_8b,128x512,128,512,65536,256,2000,131072,7.097e+14,2.268e+15,1.134e+09,4.429e+06,2.913e+01,2.920e+17,7.097e+14,822.9,3441.2,prefill
llama_3_1_8b,128x512,128,512,65536,512,2000,131072,1.419e+15,4.534e+15,2.267e+09,4.428e+06,2.914e+01,5.847e+17,1.419e+15,824.0,3456.7,prefill
llama_3_1_8b,256x32,256,32,8192,32,2000,131072,8.760e+14,8.760e+14,4.380e+08,1.369e+07,9.427e+00,3.800e+16,8.760e+14,86.8,215.9,prefill
llama_3_1_8b,256x32,256,32,8192,64,2000,131072,1.722e+15,1.722e+15,8.608e+08,1.345e+07,9.592e+00,7.409e+16,1.722e+15,86.1,231.4,prefill
llama_3_1_8b,256x32,256,32,8192,128,2000,131072,3.413e+15,3.413e+15,1.707e+09,1.333e+07,9.677e+00,1.463e+17,3.413e+15,85.7,231.8,prefill
llama_3_1_8b,256x32,256,32,8192,256,2000,131072,6.796e+15,6.796e+15,3.398e+09,1.327e+07,9.720e+00,2.911e+17,6.796e+15,85.7,232.0,prefill
llama_3_1_8b,256x32,256,32,8192,512,2000,131072,1.359e+16,1.359e+16,6.796e+09,1.327e+07,9.720e+00,5.816e+17,1.359e+16,85.6,234.1,prefill
llama_3_1_8b,256x64,256,64,16384,32,2000,131072,4.381e+14,4.381e+14,2.191e+08,6.846e+06,1.885e+01,3.800e+16,4.381e+14,173.5,431.8,prefill
llama_3_1_8b,256x64,256,64,16384,64,2000,131072,8.611e+14,8.611e+14,4.306e+08,6.728e+06,1.918e+01,7.409e+16,8.611e+14,172.1,462.8,prefill
llama_3_1_8b,256x64,256,64,16384,128,2000,131072,1.707e+15,1.707e+15,8.536e+08,6.669e+06,1.935e+01,1.463e+17,1.707e+15,171.3,463.6,prefill
llama_3_1_8b,256x64,256,64,16384,256,2000,131072,3.399e+15,3.399e+15,1.700e+09,6.639e+06,1.943e+01,2.911e+17,3.399e+15,171.3,463.9,prefill
llama_3_1_8b,256x64,256,64,16384,512,2000,131072,6.798e+15,6.798e+15,3.399e+09,6.639e+06,1.943e+01,5.816e+17,6.798e+15,171.1,468.1,prefill
llama_3_1_8b,256x128,256,128,32768,32,2000,131072,2.192e+14,2.969e+14,1.484e+08,4.638e+06,2.782e+01,3.800e+16,2.192e+14,346.7,863.6,prefill
llama_3_1_8b,256x128,256,128,32768,64,2000,131072,4.309e+14,5.786e+14,2.893e+08,4.520e+06,2.854e+01,7.409e+16,4.309e+14,343.9,925.7,prefill
llama_3_1_8b,256x128,256,128,32768,128,2000,131072,8.541e+14,1.142e+15,5.710e+08,4.461e+06,2.892e+01,1.463e+17,8.541e+14,342.5,927.1,prefill
llama_3_1_8b,256x128,256,128,32768,256,2000,131072,1.701e+15,2.269e+15,1.134e+09,4.432e+06,2.912e+01,2.911e+17,1.701e+15,342.3,927.8,prefill
llama_3_1_8b,256x128,256,128,32768,512,2000,131072,3.401e+15,4.526e+15,2.263e+09,4.420e+06,2.919e+01,5.816e+17,3.401e+15,342.0,936.2,prefill
llama_3_1_8b,256x256,256,256,65536,32,2000,131072,1.451e+14,2.966e+14,1.483e+08,4.634e+06,2.784e+01,3.800e+16,1.451e+14,523.9,1677.2,prefill
llama_3_1_8b,256x256,256,256,65536,64,2000,131072,2.864e+14,5.780e+14,2.890e+08,4.516e+06,2.857e+01,7.409e+16,2.864e+14,517.4,1794.2,prefill
llama_3_1_8b,256x256,256,256,65536,128,2000,131072,5.689e+14,1.141e+15,5.704e+08,4.457e+06,2.895e+01,1.463e+17,5.689e+14,514.1,1797.0,prefill
llama_3_1_8b,256x256,256,256,65536,256,2000,131072,1.134e+15,2.267e+15,1.133e+09,4.427e+06,2.914e+01,2.911e+17,1.134e+15,513.4,1798.4,prefill
llama_3_1_8b,256x256,256,256,65536,512,2000,131072,2.268e+15,4.522e+15,2.261e+09,4.416e+06,2.922e+01,5.816e+17,2.268e+15,512.9,1814.1,prefill
llama_3_1_8b,256x512,256,512,131072,32,2000,131072,1.080e+14,2.966e+14,1.483e+08,4.634e+06,2.784e+01,3.800e+16,1.080e+14,703.8,3323.7,prefill
llama_3_1_8b,256x512,256,512,131072,64,2000,131072,2.141e+14,5.780e+14,2.890e+08,4.516e+06,2.857e+01,7.409e+16,2.141e+14,692.1,3331.0,prefill
llama_3_1_8b,256x512,256,512,131072,128,2000,131072,4.263e+14,1.141e+15,5.704e+08,4.457e+06,2.895e+01,1.463e+17,4.263e+14,686.2,3336.1,prefill
llama_3_1_8b,256x512,256,512,131072,256,2000,131072,8.507e+14,2.267e+15,1.133e+09,4.427e+06,2.914e+01,2.911e+17,8.507e+14,684.4,3365.0,prefill
llama_3_1_8b,256x512,256,512,131072,512,2000,131072,1.701e+15,4.522e+15,2.261e+09,4.416e+06,2.922e+01,5.816e+17,1.701e+15,683.7,3379.2,prefill
llama_3_1_8b,512x32,512,32,16384,32,2000,131072,1.440e+15,1.440e+15,7.201e+08,2.250e+07,5.734e+00,3.799e+16,1.440e+15,52.8,226.5,prefill
llama_3_1_8b,512x32,512,32,16384,64,2000,131072,2.850e+15,2.850e+15,1.425e+09,2.227e+07,5.795e+00,7.406e+16,2.850e+15,52.0,227.1,prefill
llama_3_1_8b,512x32,512,32,16384,128,2000,131072,5.670e+15,5.670e+15,2.835e+09,2.215e+07,5.826e+00,1.462e+17,5.670e+15,51.6,227.4,prefill
