design,model,network,subarch,arch_dim,max_seq_len,batch_size,kv_heads,run_path,checkpoint_mtime,runtime|llama_2|llama_2,runtime|llama_2|projection,runtime|llama_2|attention,runtime|llama_2|ffn,runtime|llama_2|nonlinear,runtime|gemm|gemm,runtime|nonlinear|nonlinear,runtime|projection|projection,runtime|attention|attention,runtime|ffn|ffn,runtime|softmax|softmax,runtime|silu|silu,cycle_count|llama_2|llama_2,cycle_count|gemm|gemm,cycle_count|nonlinear|nonlinear,cycle_count|projection|projection,cycle_count|attention|attention,cycle_count|ffn|ffn,cycle_count|softmax|softmax,cycle_count|silu|silu,tag_dynamic_energy|llama_2|accumulator,tag_leakage_power|None|accumulator,tag_area|llama_2|accumulator,tag_dynamic_energy|llama_2|fifo,tag_leakage_power|None|fifo,tag_area|llama_2|fifo,tag_dynamic_energy|llama_2|pe,tag_leakage_power|None|pe,tag_area|llama_2|pe,tag_dynamic_energy|llama_2|nonlinear,tag_leakage_power|None|nonlinear,tag_area|llama_2|nonlinear,tag_dynamic_energy|llama_2|vector,tag_leakage_power|None|vector,tag_area|llama_2|vector,tag_dynamic_energy|llama_2|tc,tag_leakage_power|None|tc,tag_area|llama_2|tc,tag_dynamic_energy|llama_2|value_reuse,tag_leakage_power|None|value_reuse,tag_area|llama_2|value_reuse,tag_dynamic_energy|llama_2|array,tag_leakage_power|None|array,tag_area|llama_2|array,tag_dynamic_energy|llama_2|node_memory,tag_leakage_power|None|node_memory,tag_area|llama_2|node_memory,tag_dynamic_energy|llama_2|router,tag_leakage_power|None|router,tag_area|llama_2|router,tag_dynamic_energy|llama_2|onchip,tag_leakage_power|llama_2|onchip,tag_dynamic_energy|None|onchip,tag_leakage_power|None|onchip,tag_dynamic_energy|gemm|onchip,tag_leakage_power|gemm|onchip,tag_dynamic_energy|nonlinear|onchip,tag_leakage_power|nonlinear|onchip,tag_dynamic_energy|projection|onchip,tag_leakage_power|projection|onchip,tag_dynamic_energy|attention|onchip,tag_leakage_power|attention|onchip,tag_dynamic_energy|ffn|onchip,tag_leakage_power|ffn|onchip,tag_dynamic_energy|softmax|onchip,tag_leakage_power|softmax|onchip,tag_dynamic_energy|silu|onchip,tag_leakage_power|silu|onchip,tag_area|llama_2|onchip,tag_area|None|onchip,area_module|llama_2|pe_fifo,count|gemm|multiplier,count|gemm|and_gate,count|gemm|register_vector,count|gemm|accumulator_vector,count|gemm|magnitude_register,count|gemm|adder_vector,count|nonlinear|multiplier,count|nonlinear|and_gate,count|nonlinear|register_vector,count|nonlinear|accumulator_vector,count|nonlinear|magnitude_register,count|nonlinear|adder_vector,count|projection|multiplier,count|projection|and_gate,count|projection|register_vector,count|projection|accumulator_vector,count|projection|magnitude_register,count|projection|adder_vector,count|attention|multiplier,count|attention|and_gate,count|attention|register_vector,count|attention|accumulator_vector,count|attention|magnitude_register,count|attention|adder_vector,count|ffn|multiplier,count|ffn|and_gate,count|ffn|register_vector,count|ffn|accumulator_vector,count|ffn|magnitude_register,count|ffn|adder_vector,count|softmax|multiplier,count|softmax|and_gate,count|softmax|register_vector,count|softmax|accumulator_vector,count|softmax|magnitude_register,count|softmax|adder_vector,count|silu|multiplier,count|silu|and_gate,count|silu|register_vector,count|silu|accumulator_vector,count|silu|magnitude_register,count|silu|adder_vector
systolic,llama_2_70b,single_node,taylor,64x64,128,16,8,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_494,1787938861900023555,11055877.120000001,1940285.0304,788.07040000000018,9054663.4752000012,59966.463999999993,10995910.656000001,59966.463999999993,24253.562880000001,9.8508800000000019,113183.29344000001,4.1088000000000005,745.47199999999998,4422350848000,4398364262400,23986585600,9701425152,3940352.0000000005,45273317376,1643520,298188800,9499452638749.6934,76.759945599999995,3.1879993600000001,1737375364160.5164,28.27373184,1.495694592,17584012063674.529,167.59287040000004,7.7636590079999994,2838067233.6944332,1.1933364799999999,0.049812224000000002,26041948406.21109,2.45231808,0.11104755199999999,,,,,,,19496412868686.488,200.69317904000005,9.4692595200000014,3353152051626.6885,338.28084000000001,16.422400882799998,,,,22849564920313.176,538.97401903999992,,538.97401903999992,22838979083057.305,538.97401903999992,10585837255.871119,538.97401903999992,50376780701.739838,538.97401903999992,14813144.512943311,538.97401903999992,235079821835.40027,538.97401903999992,947217.70508390409,538.97401903999992,131375747.99330509,538.97401903999992,25.891660402799999,25.891660402799999,,4556589356810240,,556266229760,0,,0,0,,47973171200,841482240,,1381627330560,10050223472640,,1226833920,0,,0,2692743168,,852992,0,,0,46901042872320,,5725224960,0,,0,0,,3287040,10518528,,94666752,0,,596377600,0,,17175674880
systolic,llama_2_70b,single_node,taylor,64x64,128,16,16,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_495,1787938861911023656,11272199.987200001,2155872.2560000001,1523.7120000000004,9054663.4752000012,59966.463999999993,11212233.523200002,59966.463999999993,26948.403200000001,19.046400000000006,113183.29344000001,4.1088000000000005,745.47199999999998,4508879994880,4484893409280,23986585600,10779361280,7618560.0000000009,45273317376,1643520,298188800,9685696465556.0117,76.759945599999995,3.1879993600000001,1771459662852.7725,28.27373184,1.495694592,17928807751224.52,167.59287040000004,7.7636590079999994,2838067233.6944332,1.1933364799999999,0.049812224000000002,26515668677.616146,2.45231808,0.11104755199999999,,,,,,,19878631864843.309,200.69317904000005,9.4692595200000014,3418876373814.1982,338.28084000000001,16.422400882799998,,,,23297508238657.508,538.97401903999992,,538.97401903999992,23286922401401.633,538.97401903999992,10585837255.871119,538.97401903999992,55974200779.710907,538.97401903999992,16684545.846046312,538.97401903999992,235079821835.40027,538.97401903999992,947217.70508390409,538.97401903999992,131375747.99330509,538.97401903999992,25.891660402799999,25.891660402799999,,4645924676567040,,567171420160,0,,0,0,,47973171200,841482240,,1381627330560,11166914969600,,1363148800,0,,0,2692743168,,852992,0,,0,46901042872320,,5725224960,0,,0,0,,3287040,10518528,,94666752,0,,596377600,0,,17175674880
systolic,llama_2_70b,single_node,taylor,64x64,256,16,16,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_496,1787938861906023610,11278447.616000002,2155872.2560000001,6982.8608000000004,9054663.4752000012,60754.943999999996,11217692.672000002,60754.943999999996,26948.403200000001,87.28576000000001,113183.29344000001,13.964800000000002,745.47199999999998,4511379046400,4487077068800,24301977600,10779361280,34914304,45273317376,5585920,298188800,9686773747306.6191,76.759945599999995,3.1879993600000001,1771779805299.3748,28.27373184,1.495694592,17931061224724.473,167.59287040000004,7.7636590079999994,2875384078.863483,1.1933364799999999,0.049812224000000002,26549228293.154938,2.45231808,0.11104755199999999,,,,,,,19881292930815.969,200.69317904000005,9.4692595200000014,3419893054291.9355,338.28084000000001,16.422400882799998,,,,23301185985107.902,538.97401903999992,,538.97401903999992,23290418376479.344,538.97401903999992,10767608628.560118,538.97401903999992,55974200779.710907,538.97401903999992,60384234.317309923,538.97401903999992,235079821835.40027,538.97401903999992,3219359.8636963838,538.97401903999992,131375747.99330509,538.97401903999992,25.891660402799999,25.891660402799999,,4646441414819840,,567276441600,0,,0,0,,48603955200,2859991040,,1399793909760,11166914969600,,1363148800,0,,0,9151971328,,2165760,0,,0,46901042872320,,5725224960,0,,0,0,,11171840,35749888,,321748992,0,,596377600,0,,17175674880
systolic,llama_2_70b,single_node,taylor,64x64,256,16,8,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_497,1787938861915023693,11059395.174400002,1940285.0304,3517.6448000000005,9054663.4752000012,60754.943999999996,10998640.230400002,60754.943999999996,24253.562880000001,43.970560000000006,113183.29344000001,13.964800000000002,745.47199999999998,4423758069760,4399456092160,24301977600,9701425152,17588224,45273317376,5585920,298188800,9500529920500.3008,76.759945599999995,3.1879993600000001,1737626701254.1965,28.27373184,1.495694592,17586113945261.381,167.59287040000004,7.7636590079999994,2875384078.863483,1.1933364799999999,0.049812224000000002,26075508021.749878,2.45231808,0.11104755199999999,,,,,,,19498853537393.117,200.69317904000005,9.4692595200000014,3353856556667.0112,338.28084000000001,16.422400882799998,,,,22852710094060.129,538.97401903999992,,538.97401903999992,22841942485431.57,538.97401903999992,10767608628.560118,538.97401903999992,50376780701.739838,538.97401903999992,51855674.191295654,538.97401903999992,235079821835.40027,538.97401903999992,3219359.8636963838,538.97401903999992,131375747.99330509,538.97401903999992,25.891660402799999,25.891660402799999,,4557106095063040,,556371251200,0,,0,0,,48603955200,2859991040,,1399793909760,10050223472640,,1226833920,0,,0,9151971328,,2165760,0,,0,46901042872320,,5725224960,0,,0,0,,11171840,35749888,,321748992,0,,596377600,0,,17175674880
systolic,llama_2_70b,single_node,taylor,64x64,256,16,32,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_507,1787938862188026210,11716552.499200001,2587046.7072000001,13913.292800000001,9054663.4752000012,60754.943999999996,11655797.555200001,60754.943999999996,32338.083840000003,173.91616000000002,113183.29344000001,13.964800000000002,745.47199999999998,4686620999680,4662319022080,24301977600,12935233536,69566464,45273317376,5585920,298188800,10059261400919.256,76.759945599999995,3.1879993600000001,1840086013389.7317,28.27373184,1.495694592,18620955783650.641,167.59287040000004,7.7636590079999994,2875384078.863483,1.1933364799999999,0.049812224000000002,27496668835.965046,2.45231808,0.11104755199999999,,,,,,,20646171717661.648,200.69317904000005,9.4692595200000014,3551967648946.5532,338.28084000000001,16.422400882799998,,,,24198139366608.203,538.97401903999992,,538.97401903999992,24187371757979.641,538.97401903999992,10767608628.560118,538.97401903999992,67169040935.653107,538.97401903999992,77461347.128954425,538.97401903999992,235079821835.40027,538.97401903999992,3219359.8636963838,538.97401903999992,131375747.99330509,538.97401903999992,25.891660402799999,25.891660402799999,,4825112054333440,,589086822400,0,,0,0,,48603955200,2859991040,,1399793909760,13400297963520,,1635778560,0,,0,9151971328,,2165760,0,,0,46901042872320,,5725224960,0,,0,0,,11171840,35749888,,321748992,0,,596377600,0,,17175674880
systolic,llama_2_70b,single_node,taylor,64x64,128,16,32,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_509,1787938862175026090,11704845.721600002,2587046.7072000001,2994.9952000000008,9054663.4752000012,59966.463999999993,11644879.257600002,59966.463999999993,32338.083840000003,37.437440000000009,113183.29344000001,4.1088000000000005,745.47199999999998,4681938288640,4657951703040,23986585600,12935233536,14974976.000000002,45273317376,1643520,298188800,10058184119168.65,76.759945599999995,3.1879993600000001,1839628260237.2854,28.27373184,1.495694592,18618399126324.5,167.59287040000004,7.7636590079999994,2838067233.6944332,1.1933364799999999,0.049812224000000002,27463109220.426258,2.45231808,0.11104755199999999,,,,,,,20643069857156.961,200.69317904000005,9.4692595200000014,3550326617593.9873,338.28084000000001,16.422400882799998,,,,24193396474750.949,538.97401903999992,,538.97401903999992,24182810637495.078,538.97401903999992,10585837255.871119,538.97401903999992,67169040935.653107,538.97401903999992,20447341.071868312,538.97401903999992,235079821835.40027,538.97401903999992,947217.70508390409,538.97401903999992,131375747.99330509,538.97401903999992,25.891660402799999,25.891660402799999,,4824595316080640,,588981800960,0,,0,0,,47973171200,841482240,,1381627330560,13400297963520,,1635778560,0,,0,2692743168,,852992,0,,0,46901042872320,,5725224960,0,,0,0,,3287040,10518528,,94666752,0,,596377600,0,,17175674880
systolic,llama_2_70b,single_node,taylor,64x64,128,32,32,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_511,1787938862185026182,11813269.504000001,2597113.0367999999,5989.9904000000015,9089895.628800001,119932.92799999999,11693336.576000001,119932.92799999999,32463.912960000001,74.874880000000019,113623.69536000001,8.2176000000000009,1490.944,4725307801600,4677334630400,47973171200,12985565184,29949952.000000004,45449478144,3287040,596377600,20116368238337.301,76.759945599999995,3.1879993600000001,3477768307062.9038,28.27373184,1.495694592,36792879539346.539,167.59287040000004,7.7636590079999994,5676134467.3888664,1.1933364799999999,0.049812224000000002,54926218440.852516,2.45231808,0.11104755199999999,,,,,,,40640732787599.797,200.69317904000005,9.4692595200000014,5685601007699.2881,338.28084000000001,16.422400882799998,,,,46326333795299.086,538.97401903999992,,538.97401903999992,46305162120787.344,538.97401903999992,21171674511.742237,538.97401903999992,128614589274.76863,538.97401903999992,40894682.143736623,538.97401903999992,450127419582.91907,538.97401903999992,1894435.4101678082,538.97401903999992,262751495.98661017,538.97401903999992,25.891660402799999,25.891660402799999,,9649190632161280,,1177963601920,0,,0,0,,95946342400,1682964480,,2763254661120,26800595927040,,3271557120,0,,0,5385486336,,1705984,0,,0,93802085744640,,11450449920,0,,0,0,,6574080,21037056,,189333504,0,,1192755200,0,,34351349760
systolic,llama_2_70b,single_node,taylor,64x64,256,32,32,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_512,1787938862235026643,11836683.0592,2597113.0367999999,27826.585600000002,9089895.628800001,121509.88799999999,11715173.1712,121509.88799999999,32463.912960000001,347.83232000000004,113623.69536000001,27.929600000000004,1490.944,4734673223680,4686069268480,48603955200,12985565184,139132928,45449478144,11171840,596377600,20118522801838.512,76.759945599999995,3.1879993600000001,3478683813659.6968,28.27373184,1.495694592,36797992854641.938,167.59287040000004,7.7636590079999994,5750768157.7269659,1.1933364799999999,0.049812224000000002,54993337671.930092,2.45231808,0.11104755199999999,,,,,,,40646936509544.188,200.69317904000005,9.4692595200000014,5688883070404.4199,338.28084000000001,16.422400882799998,,,,46335819579948.609,538.97401903999992,,538.97401903999992,46314284362691.484,538.97401903999992,21535217257.120235,538.97401903999992,128614589274.76863,538.97401903999992,154922705.94560486,538.97401903999992,450127419582.91907,538.97401903999992,6438719.7273927676,538.97401903999992,262751495.98661017,538.97401903999992,25.891660402799999,25.891660402799999,,9650224108666880,,1178173644800,0,,0,0,,97207910400,5719982080,,2799587819520,26800595927040,,3271557120,0,,0,18303942656,,4331520,0,,0,93802085744640,,11450449920,0,,0,0,,22343680,71499776,,643497984,0,,1192755200,0,,34351349760
systolic,llama_2_70b,single_node,taylor,64x64,256,32,64,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_519,1787938862371027896,12730109.132800002,3462817.3824000005,55548.313600000001,9089895.628800001,121509.88799999999,12608599.244800001,121509.88799999999,43285.217280000004,694.35392000000002,113623.69536000001,27.929600000000004,1490.944,5092043653120,5043439697920,48603955200,17314086912,277741568,45449478144,11171840,596377600,21608473416289.066,76.759945599999995,3.1879993600000001,3736983606355.0991,28.27373184,1.495694592,39524688251731.188,167.59287040000004,7.7636590079999994,5750768157.7269659,1.1933364799999999,0.049812224000000002,58783099843.170547,2.45231808,0.11104755199999999,,,,,,,43658643778645.484,200.69317904000005,9.4692595200000014,6112362858063.3574,338.28084000000001,16.422400882799998,,,,49771006636708.836,538.97401903999992,,538.97401903999992,49749471419451.711,538.97401903999992,21535217257.120235,538.97401903999992,171486119033.02484,538.97401903999992,223231157.19218299,538.97401903999992,450127419582.91907,538.97401903999992,6438719.7273927676,538.97401903999992,262751495.98661017,538.97401903999992,25.891660402799999,25.891660402799999,,10364906666721280,,1265415168000,0,,0,0,,97207910400,5719982080,,2799587819520,35734127902720,,4362076160,0,,0,18303942656,,4331520,0,,0,93802085744640,,11450449920,0,,0,0,,22343680,71499776,,643497984,0,,1192755200,0,,34351349760
systolic,llama_2_70b,single_node,taylor,64x64,128,32,64,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_521,1787938862380027979,12684858.9824,3462817.3824000005,11875.123200000002,9089895.628800001,119932.92799999999,12564926.054400001,119932.92799999999,43285.217280000004,148.43904000000003,113623.69536000001,8.2176000000000009,1490.944,5073943592960,5025970421760,47973171200,17314086912,59375616.000000007,45449478144,3287040,596377600,21606318852787.848,76.759945599999995,3.1879993600000001,3735517656934.9297,28.27373184,1.495694592,39518362201131.023,167.59287040000004,7.7636590079999994,5676134467.3888664,1.1933364799999999,0.049812224000000002,58715980612.092964,2.45231808,0.11104755199999999,,,,,,,43650676878572.945,200.69317904000005,9.4692595200000014,6106583391858.9102,338.28084000000001,16.422400882799998,,,,49757260270431.852,538.97401903999992,,538.97401903999992,49736088595920.109,538.97401903999992,21171674511.742237,538.97401903999992,171486119033.02484,538.97401903999992,55945863.047024637,538.97401903999992,450127419582.91907,538.97401903999992,1894435.4101678082,538.97401903999992,262751495.98661017,538.97401903999992,25.891660402799999,25.891660402799999,,10363873190215680,,1265205125120,0,,0,0,,95946342400,1682964480,,2763254661120,35734127902720,,4362076160,0,,0,5385486336,,1705984,0,,0,93802085744640,,11450449920,0,,0,0,,6574080,21037056,,189333504,0,,1192755200,0,,34351349760
systolic,llama_2_70b,single_node,taylor,64x64,128,16,64,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_523,1787938862390028071,12570137.190400001,3449395.6096000001,5937.5616000000009,9054663.4752000012,59966.463999999993,12510170.726400001,59966.463999999993,43117.445120000004,74.219520000000017,113183.29344000001,4.1088000000000005,745.47199999999998,5028054876160,5004068290560,23986585600,17246978048,29687808.000000004,45273317376,1643520,298188800,10803159426393.924,76.759945599999995,3.1879993600000001,1975965455006.3105,28.27373184,1.495694592,19997581876524.469,167.59287040000004,7.7636590079999994,2838067233.6944332,1.1933364799999999,0.049812224000000002,29357990306.046482,2.45231808,0.11104755199999999,,,,,,,22171945841784.273,200.69317904000005,9.4692595200000014,3813227105153.5649,338.28084000000001,16.422400882799998,,,,25985172946937.836,538.97401903999992,,538.97401903999992,25974587109681.969,538.97401903999992,10585837255.871119,538.97401903999992,89558721247.53746,538.97401903999992,27972931.523512319,538.97401903999992,235079821835.40027,538.97401903999992,947217.70508390409,538.97401903999992,131375747.99330509,538.97401903999992,25.891660402799999,25.891660402799999,,5181936595107840,,632602562560,0,,0,0,,47973171200,841482240,,1381627330560,17867063951360,,2181038080,0,,0,2692743168,,852992,0,,0,46901042872320,,5725224960,0,,0,0,,3287040,10518528,,94666752,0,,596377600,0,,17175674880
systolic,llama_2_70b,single_node,taylor,64x64,256,16,64,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_524,1787938862396028127,12592762.265600001,3449395.6096000001,27774.156800000001,9054663.4752000012,60754.943999999996,12532007.321600001,60754.943999999996,43117.445120000004,347.17696000000001,113183.29344000001,13.964800000000002,745.47199999999998,5037104906240,5012802928640,24301977600,17246978048,138870784,45273317376,5585920,298188800,10804236708144.533,76.759945599999995,3.1879993600000001,1976698429570.4448,28.27373184,1.495694592,20000744901502.988,167.59287040000004,7.7636590079999994,2875384078.863483,1.1933364799999999,0.049812224000000002,29391549921.585274,2.45231808,0.11104755199999999,,,,,,,22175929291353.031,200.69317904000005,9.4692595200000014,3816116838255.7886,338.28084000000001,16.422400882799998,,,,25992046129608.816,538.97401903999992,,538.97401903999992,25981278520980.254,538.97401903999992,10767608628.560118,538.97401903999992,89558721247.53746,538.97401903999992,111615572.75224346,538.97401903999992,235079821835.40027,538.97401903999992,3219359.8636963838,538.97401903999992,131375747.99330509,538.97401903999992,25.891660402799999,25.891660402799999,,5182453333360640,,632707584000,0,,0,0,,48603955200,2859991040,,1399793909760,17867063951360,,2181038080,0,,0,9151971328,,2165760,0,,0,46901042872320,,5725224960,0,,0,0,,11171840,35749888,,321748992,0,,596377600,0,,17175674880
systolic,llama_2_70b,single_node,taylor,64x64,512,16,64,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_530,1787938862673030680,12679850.5984,3449395.6096000001,111712.66560000001,9054663.4752000012,63904.767999999996,12615945.830400001,63904.767999999996,43117.445120000004,1396.40832,113183.29344000001,53.337600000000002,745.47199999999998,5071940239360,5046378332160,25561907200,17246978048,558563328,45273317376,21335040,298188800,10808540238878.129,76.759945599999995,3.1879993600000001,1979627595846.2996,28.27373184,1.495694592,20013406647319.711,167.59287040000004,7.7636590079999994,3024457605.7985435,1.1933364799999999,0.049812224000000002,29525847704.55048,2.45231808,0.11104755199999999,,,,,,,22191869782920.633,200.69317904000005,9.4692595200000014,3827533226150.9204,338.28084000000001,16.422400882799998,,,,26019403009071.555,538.97401903999992,,538.97401903999992,26007909259219.109,538.97401903999992,11493749852.445,538.97401903999992,89558721247.53746,538.97401903999992,444499800.73791718,538.97401903999992,235079821835.40027,538.97401903999992,12296125.162257409,538.97401903999992,131375747.99330509,538.97401903999992,25.891660402799999,25.891660402799999,,5184517602017280,,633132503040,0,,0,0,,51123814400,10923540480,,1472365854720,17867063951360,,2181038080,0,,0,34955329536,,7477248,0,,0,46901042872320,,5725224960,0,,0,0,,42670080,136544256,,1228898304,0,,596377600,0,,17175674880
systolic,llama_2_70b,single_node,taylor,64x64,1024,16,64,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_532,1787938862700030929,13021379.993600002,3449395.6096000001,440650.95680000016,9054663.4752000012,76495.872000000003,12944884.121600002,76495.872000000003,43117.445120000004,5508.1369600000016,113183.29344000001,210.72640000000001,745.47199999999998,5208551997440,5177953648640,30598348800,17246978048,2203254784.0000005,45273317376,84290560,298188800,10825743169274.84,76.759945599999995,3.1879993600000001,1991082818272.7681,28.27373184,1.495694592,20063508950236.148,167.59287040000004,7.7636590079999994,3620364006.0565095,1.1933364799999999,0.049812224000000002,30058616709.804886,2.45231808,0.11104755199999999,,,,,,,22254820644136.699,200.69317904000005,9.4692595200000014,3872909066035.6592,338.28084000000001,16.422400882799998,,,,26127729710172.359,538.97401903999992,,538.97401903999992,26113333283958.109,538.97401903999992,14396426214.242302,538.97401903999992,89558721247.53746,538.97401903999992,1762300109.9755242,538.97401903999992,235079821835.40027,538.97401903999992,48579579.68472372,538.97401903999992,131375747.99330509,538.97401903999992,25.891660402799999,25.891660402799999,,5192769307934720,,634737315840,0,,0,0,,61196697600,43156766720,,1762464890880,17867063951360,,2181038080,0,,0,138101653504,,27537408,0,,0,46901042872320,,5725224960,0,,0,0,,168581120,539459584,,4855136256,0,,596377600,0,,17175674880
systolic,llama_2_70b,single_node,taylor,64x64,4096,16,64,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_537,1787938862656030523,19756432.793600012,3449395.6096000001,6923996.3648000127,9054663.4752000012,328203.26400000002,19428229.529600013,328203.26400000002,43117.445120000004,86549.954560000158,113183.29344000001,3357.0688,745.47199999999998,7902573117440.0049,7771291811840.0049,131281305600,17246978048,34619981824.000061,45273317376,1342827520,298188800,11169645081681.748,76.759945599999995,3.1879993600000001,2216527069324.835,28.27373184,1.495694592,21057929483658.984,167.59287040000004,7.7636590079999994,15533064106.46397,1.1933364799999999,0.049812224000000002,40652087042.403244,2.45231808,0.11104755199999999,,,,,,,23502482397697.023,200.69317904000005,9.4692595200000014,4776369899989.3691,338.28084000000001,16.422400882799998,,,,28278852297686.395,538.97401903999992,,538.97401903999992,28206428783708.598,538.97401903999992,72423513977.797256,538.97401903999992,89558721247.53746,538.97401903999992,27925993856.856422,538.97401903999992,235079821835.40027,538.97401903999992,773918176.72916067,538.97401903999992,131375747.99330509,538.97401903999992,25.891660402799999,25.891660402799999,,5357728264355840,,665505484800,0,,0,0,,262562611200,687527690240,,7561803202560,17867063951360,,2181038080,0,,0,2200088608768,,412139520,0,,0,46901042872320,,5725224960,0,,0,0,,2685655040,8594096128,,77346865152,0,,596377600,0,,17175674880
systolic,llama_2_70b,single_node,taylor,64x64,2048,16,64,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_539,1787938862690030837,14373849.702400001,3449395.6096000001,1742772.6336000001,9054663.4752000012,126843.90399999999,14247005.798400002,126843.90399999999,43117.445120000004,21784.657920000001,113183.29344000001,840.07680000000005,745.47199999999998,5749539880960,5698802319360,50737561600,17246978048,8713863168,45273317376,336030720,298188800,10894532505786.357,76.759945599999995,3.1879993600000001,2036380822624.7415,28.27373184,1.495694592,20262828801201.07,167.59287040000004,7.7636590079999994,6003214192.1238222,1.1933364799999999,0.049812224000000002,32180848477.609692,2.45231808,0.11104755199999999,,,,,,,22505001878892.258,200.69317904000005,9.4692595200000014,4053833002183.0327,338.28084000000001,16.422400882799998,,,,26558834881075.293,538.97401903999992,,538.97401903999992,26532831526481.344,538.97401903999992,26003354593.947075,538.97401903999992,89558721247.53746,538.97401903999992,7006028141.5157747,538.97401903999992,235079821835.40027,538.97401903999992,193666184.43103337,538.97401903999992,131375747.99330509,538.97401903999992,25.891660402799999,25.891660402799999,,5225765394186240,,640966840320,0,,0,0,,101475123200,172047728640,,2922483548160,17867063951360,,2181038080,0,,0,550552731648,,105406464,0,,0,46901042872320,,5725224960,0,,0,0,,672061440,2150596608,,19355369472,0,,596377600,0,,17175674880
systolic,llama_2_70b,single_node,taylor,64x64,2048,32,64,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_541,1787938862666030616,16292284.006400002,3462817.3824000005,3485545.2672000001,9089895.628800001,253687.80799999999,16038596.198400002,253687.80799999999,43285.217280000004,43569.315840000003,113623.69536000001,1680.1536000000001,1490.944,6516913602560,6415438479360,101475123200,17314086912,17427726336,45449478144,672061440,596377600,21789065011572.715,76.759945599999995,3.1879993600000001,3856348394506.9961,28.27373184,1.495694592,40048856055629.148,167.59287040000004,7.7636590079999994,12006428384.247644,1.1933364799999999,0.049812224000000002,64361696955.219383,2.45231808,0.11104755199999999,,,,,,,44316788960269.047,200.69317904000005,9.4692595200000014,6587795185917.8457,338.28084000000001,16.422400882799998,,,,50904584146186.898,538.97401903999992,,538.97401903999992,50852577436999,538.97401903999992,52006709187.89415,538.97401903999992,171486119033.02484,538.97401903999992,14012056376.533117,538.97401903999992,450127419582.91907,538.97401903999992,387332368.86206675,538.97401903999992,262751495.98661017,538.97401903999992,25.891660402799999,25.891660402799999,,10451530788372480,,1281933680640,0,,0,0,,202950246400,344095457280,,5844967096320,35734127902720,,4362076160,0,,0,1101105463296,,210812928,0,,0,93802085744640,,11450449920,0,,0,0,,1344122880,4301193216,,38710738944,0,,1192755200,0,,34351349760
systolic,llama_2_70b,single_node,taylor,64x64,4096,32,64,/home/da109073/research/archx/zoo/llm/designs/systolic/description/runs/llama_2_70b/arch_12/event_3/config_542,1787938862672030671,27057450.188800026,3462817.3824000005,13847992.729600025,9089895.628800001,656406.52800000005,26401043.660800025,656406.52800000005,43285.217280000004,173099.90912000032,113623.69536000001,6714.1376,1490.944,10822980075520.01,10560417464320.01,262562611200,17314086912,69239963648.000122,45449478144,2685655040,596377600,22339290163363.496,76.759945599999995,3.1879993600000001,4216640890242.3877,28.27373184,1.495694592,41639057425689.898,167.59287040000004,7.7636590079999994,31066128212.92794,1.1933364799999999,0.049812224000000002,81304174084.806488,2.45231808,0.11104755199999999,,,,,,,46311750005358.695,200.69317904000005,9.4692595200000014,8032868981530.5186,338.28084000000001,16.422400882799998,,,,54344618986889.219,538.97401903999992,,538.97401903999992,54199771958933.625,538.97401903999992,144847027955.59451,538.97401903999992,171486119033.02484,538.97401903999992,55851987900.715973,538.97401903999992,450127419582.91907,538.97401903999992,1547836353.4583213,538.97401903999992,262751495.98661017,538.97401903999992,25.891660402799999,25.891660402799999,,10715456528711680,,1331010969600,0,,0,0,,525125222400,1375055380480,,15123606405120,35734127902720,,4362076160,0,,0,4400177217536,,824279040,0,,0,93802085744640,,11450449920,0,,0,0,,5371310080,17188192256,,154693730304,0,,1192755200,0,,34351349760
